,r_id,resource,keff,ReacValue,p0,alpha,nearest_k
335,4,ap1000,1.1753090274614828,14915.994293018228,0.2,0.8649251774912827,1.17498
336,5,ap1000,1.178237503893958,15127.46821459178,0.2,0.7154803453773608,1.17802
337,6,ap1000,1.173245452723448,14766.343421258887,0.2,0.7004820477475572,1.17308
338,7,ap1000,1.1731580189414743,14759.991079267636,0.2,0.8325999295833332,1.17308
339,8,ap1000,1.1761143054869865,14974.25077353036,0.2,0.8361100972222226,1.17574
340,4,ap1000,1.1747704178311256,14876.98491368115,0.2,0.4737111964444443,1.1746
341,5,ap1000,1.177774660169266,15094.114874547971,0.2,0.4070745159999999,1.17764
342,6,ap1000,1.1727374936708537,14729.425349074329,0.2,0.4467537841638889,1.1727
343,7,ap1000,1.1726077870738574,14719.993247237882,0.2,0.4839330410000001,1.17232
344,8,ap1000,1.1756416181717348,14940.06468101043,0.2,0.415732027486111,1.17536
345,4,ap1000,1.1740350506063724,14823.667361250053,0.2,0.6467609716387213,1.17384
346,5,ap1000,1.1771816219445488,15051.341155994953,0.2,0.5215815520820474,1.17688
347,6,ap1000,1.1720174265213206,14677.036589113492,0.2,0.6333044411021792,1.17194
348,7,ap1000,1.1720011756293134,14675.853506457132,0.2,0.533519300390407,1.17194
349,8,ap1000,1.1750671268807371,14898.47880822433,0.2,0.5052693852222225,1.17498
350,4,ap1000,1.173004644324789,14748.845638575867,0.2,0.906250027777778,1.1727
351,5,ap1000,1.176108105342535,14973.802539286517,0.2,0.9441658768809524,1.17574
352,6,ap1000,1.1710107075344456,14603.684358660335,0.2,0.8854168749999999,1.1708
353,7,ap1000,1.1710082760733964,14603.507043248084,0.2,0.8732625821609711,1.1708
354,8,ap1000,1.1740011897439455,14821.210682239249,0.2,0.9374996805555564,1.17384
355,4,ap1000,1.1718823205362914,14667.199728521584,0.2,0.9870921622669622,1.17156
356,5,ap1000,1.1752152937941562,14909.208101647282,0.2,0.7852344312918983,1.17498
357,6,ap1000,1.1699408226546957,14525.591325985655,0.2,0.940971750000001,1.16966
358,7,ap1000,1.1700975465818102,14537.039845841384,0.2,0.8009933962938527,1.17004
359,8,ap1000,1.173158556002184,14760.03010132431,0.2,0.741102675251982,1.17308
360,4,ap1000,1.1710441166800762,14606.1206613623,0.2,0.7372065577969223,1.1708
361,5,ap1000,1.1742768112706623,14841.20350482615,0.2,0.8254023953333335,1.17422
362,6,ap1000,1.1690125609097346,14457.71983649241,0.2,0.8164131442049557,1.1689
363,7,ap1000,1.169151355397323,14467.874892027026,0.2,0.832182220305394,1.1689
364,8,ap1000,1.172248956191684,14693.888638747329,0.2,0.7999998333333335,1.17194
365,4,ap1000,1.170413861792627,14560.137004154923,0.2,0.5543138851796338,1.17004
366,5,ap1000,1.173786286551197,14805.615685101717,0.2,0.4314201578410574,1.17346
367,6,ap1000,1.1683501766881428,14409.222512839058,0.2,0.5825718747509221,1.16814
368,7,ap1000,1.1684856343312593,14419.144693009936,0.2,0.5855066544096138,1.16814
369,8,ap1000,1.1718090748443737,14661.865873260216,0.2,0.3868789334305555,1.17156
370,4,ap1000,1.170119346388127,14538.632056058546,0.2,0.2590285,1.17004
371,5,ap1000,1.1734916938089044,14784.22853133176,0.2,0.2590965191666667,1.17346
372,6,ap1000,1.1680282335016097,14385.63115875042,0.2,0.2831514393430892,1.16776
373,7,ap1000,1.168114321225811,14391.940769067272,0.2,0.3265726521094443,1.16776
374,8,ap1000,1.171467984428259,14637.018399776822,0.2,0.2999915709012887,1.17118
375,4,ap1000,1.1693471240341449,14482.194427426492,0.2,0.6791753333175337,1.16928
376,5,ap1000,1.1727866013395416,14732.995852969923,0.2,0.6201340979444441,1.1727
377,6,ap1000,1.1672942471412164,14331.797449608915,0.2,0.645546491111111,1.167
378,7,ap1000,1.1675032055221193,14347.1302459688,0.2,0.537480829983812,1.16738
379,8,ap1000,1.170712553898143,14581.935875695412,0.2,0.6644067986944444,1.17042
380,4,ap1000,1.1682101265923948,14398.961519282027,0.2,0.9999977500000002,1.16814
381,5,ap1000,1.1718487839994256,14664.757633055651,0.2,0.824817361579599,1.17156
382,6,ap1000,1.1662121214058845,14252.306107529848,0.2,0.9517376739948452,1.16586
383,7,ap1000,1.1664412161914526,14269.147375887473,0.2,0.934027555555556,1.16624
384,8,ap1000,1.1696959734787622,14507.699207861157,0.2,0.8940900786111105,1.16966
385,4,ap1000,1.167256310873228,14329.013200888428,0.2,0.8388880555555553,1.167
386,5,ap1000,1.1708706589318632,14593.470049692882,0.2,0.8602683092017885,1.1708
387,6,ap1000,1.1652062766488345,14178.285850293589,0.2,0.884647983333333,1.1651
388,7,ap1000,1.165594171451861,14206.846216946788,0.2,0.7449821808194449,1.16548
389,8,ap1000,1.1687632254863467,14439.470870254394,0.2,0.8203588323795203,1.16852
390,4,ap1000,1.1666944033474955,14287.752034227118,0.2,0.4942018695972223,1.16662
391,5,ap1000,1.1702886477078016,14550.995435300452,0.2,0.511883222569444,1.17004
392,6,ap1000,1.1646073458814097,14134.14971694429,0.2,0.5267640874449209,1.16434
393,7,ap1000,1.1650089731445956,14163.751262722288,0.2,0.5146862860732456,1.16472
394,8,ap1000,1.1681311414075597,14393.173458672372,0.2,0.5559226726361668,1.16776
395,4,ap1000,1.1660692999895053,14241.803638171412,0.2,0.5497830765084906,1.16586
396,5,ap1000,1.1696956612778922,14507.6763893011,0.2,0.5215359981613801,1.16966
397,6,ap1000,1.1640676105729424,14094.336882390358,0.2,0.4747012387574971,1.16396
398,7,ap1000,1.164495871380995,14125.929977400145,0.2,0.4512768369398888,1.16434
399,8,ap1000,1.167563674904318,14351.5663004889,0.2,0.4990910318750001,1.16738
400,4,ap1000,1.1651982844958135,14177.69719488521,0.2,0.7660646382513218,1.1651
401,5,ap1000,1.1690104633848086,14457.566350214496,0.2,0.6026366693786073,1.1689
402,6,ap1000,1.1632748273573268,14035.791329573158,0.2,0.6972587648333309,1.1632
403,7,ap1000,1.1637379469066622,14070.001527568547,0.2,0.6666002412777778,1.16358
404,8,ap1000,1.1667630294005171,14292.79341206073,0.2,0.7041737060689908,1.16662
405,4,ap1000,1.1641086597800636,14097.366117959198,0.2,0.9583330833333356,1.16396
406,5,ap1000,1.1679565996940628,14380.380207454436,0.2,0.926880994499378,1.16776
407,6,ap1000,1.1622239376117234,13958.061984601738,0.2,0.9242653875139176,1.16206
408,7,ap1000,1.1626951709756264,13992.934264886264,0.2,0.9171292269444444,1.16244
409,8,ap1000,1.16565426849988,14211.269411217974,0.2,0.9751635010000071,1.16548
410,4,ap1000,1.1632854846006042,14036.578876135956,0.2,0.7239887242387119,1.1632
411,5,ap1000,1.167120429633355,14319.039011754348,0.2,0.7354178194438885,1.167
412,6,ap1000,1.1614152739134962,13898.153187670116,0.2,0.711225768009879,1.1613
413,7,ap1000,1.1618773055853049,13932.392414167838,0.2,0.7193187249970974,1.16168
414,8,ap1000,1.164910495367784,14156.49494304871,0.2,0.6541540299877022,1.16472
415,4,ap1000,1.1623833728080213,13969.863696152548,0.2,0.79341406559627,1.16206
416,5,ap1000,1.166249996613458,14255.090854980725,0.2,0.7655523481944448,1.16624
417,6,ap1000,1.1604686434601446,13827.917226757514,0.2,0.832568560555556,1.16016
418,7,ap1000,1.160902240284175,13860.102487595175,0.2,0.8575772217500001,1.16054
419,8,ap1000,1.1639398110123609,14084.904516649416,0.2,0.8537241472500002,1.16358
420,4,ap1000,1.161579886509594,13910.355059187705,0.2,0.7066722061805558,1.1613
421,5,ap1000,1.1654800047718477,14198.442195002886,0.2,0.6772135810117141,1.16548
422,6,ap1000,1.15967482102368,13768.930576825858,0.2,0.6981727673390322,1.1594
423,7,ap1000,1.1600925776113724,13799.982923863075,0.2,0.7121043736171719,1.15978
424,8,ap1000,1.1631345070386545,14025.42062430902,0.2,0.708270865177165,1.16282
425,4,ap1000,1.1613151808297586,13890.732119294182,0.2,0.2328106243055555,1.1613
426,5,ap1000,1.1652082792688716,14178.433350347814,0.2,0.2389846112365558,1.1651
427,6,ap1000,1.1592941132464742,13740.612621622722,0.2,0.3348353361527777,1.15902
428,7,ap1000,1.1597166892895532,13772.043703828753,0.2,0.3305965891111111,1.1594
429,8,ap1000,1.1627618082575812,13997.863285644256,0.2,0.3277913641805556,1.16244
430,4,ap1000,1.1607442139720594,13848.375209383445,0.2,0.5021696197882894,1.16054
431,5,ap1000,1.1646060440338832,14134.053732344715,0.2,0.5296703913705908,1.16434
432,6,ap1000,1.1587221577974067,13698.034229285708,0.2,0.5030390932871226,1.15864
433,7,ap1000,1.159088618929962,13725.31973239701,0.2,0.5523925765972221,1.15902
434,8,ap1000,1.1621342938701198,13951.424953667183,0.2,0.5519035949528779,1.16206
435,4,ap1000,1.1600632553457533,13797.804094574733,0.2,0.5989082025558982,1.15978
436,5,ap1000,1.1638437666417398,14077.81450894474,0.2,0.6704286650337217,1.16358
437,6,ap1000,1.1578724367516262,13634.700312456893,0.2,0.7473360121201487,1.1575
438,7,ap1000,1.158329876057324,13668.807075601017,0.2,0.667320028705447,1.15826
439,8,ap1000,1.161377873152592,13895.380382487165,0.2,0.6652776759261294,1.1613
440,4,ap1000,1.1591787819918025,13732.03033601836,0.2,0.7779009269575835,1.15902
441,5,ap1000,1.1630271382591606,14017.483590553396,0.2,0.7182307674399452,1.16282
442,6,ap1000,1.1571043159853962,13577.368420029212,0.2,0.6755679562269905,1.15674
443,7,ap1000,1.1576014847213252,13614.4853649065,0.2,0.6406256253287036,1.1575
444,8,ap1000,1.1606400236581638,13840.641403339723,0.2,0.6489441463749991,1.16054
445,4,ap1000,1.1587831999413545,13702.580426553512,0.2,0.3479173706666666,1.15864
446,5,ap1000,1.1625905439054218,13985.194078668574,0.2,0.3839879980112669,1.16244
447,6,ap1000,1.1567584212751882,13551.526264436508,0.2,0.3042169834722222,1.15674
448,7,ap1000,1.1572641608656424,13589.305379336003,0.2,0.296678852843254,1.15712
449,8,ap1000,1.1602862900721638,13814.374214677207,0.2,0.3111113333333334,1.16016
450,4,ap1000,1.1584287609910324,13676.176414637452,0.2,0.3117317065277786,1.15826
451,5,ap1000,1.162147540604931,13952.40577805884,0.2,0.3896247145915937,1.16206
