Hour,Wind,Solar,,
1892,0.458570849,0.000446155,,
1893,0.55822912,5.59E-06,,
1894,0.61840132,5.59E-06,,
1895,0.638611599,5.59E-06,,
1896,0.644128111,5.59E-06,,
1897,0.640494899,5.59E-06,,
1898,0.631269087,5.59E-06,,
1899,0.623417644,5.59E-06,,
1900,0.612753715,5.59E-06,,
1901,0.610665839,5.59E-06,,
1902,0.603986915,5.59E-06,,
1903,0.599105715,5.59E-06,,
1904,0.599736933,0.015163817,,
1905,0.554690353,0.341333735,,
1906,0.565764551,0.358635885,,
1907,0.563047317,0.325970187,,
1908,0.557823749,0.323353825,,
1909,0.543808018,0.447084162,,
1910,0.529514351,0.539467487,,
1911,0.55891646,0.475876105,,
1912,0.600054992,0.3965228,,
1913,0.63896085,0.342792877,,
1914,0.652378787,0.182649704,,
1915,0.634452899,0.116784249,,
1916,0.616587473,0.0162387,,
1917,0.646890739,0.0162387,,
1918,0.658052498,9.22E-06,,
1919,0.67818979,9.22E-06,,
1920,0.677103529,9.22E-06,,
1921,0.64898029,9.22E-06,,
1922,0.629660996,9.22E-06,,
1923,0.618824427,9.22E-06,,
1924,0.629463736,9.22E-06,,
1925,0.637692646,9.22E-06,,
1926,0.608020971,9.22E-06,,
1927,0.59282745,9.22E-06,,
1928,0.612317834,0.00406536,,
1929,0.613861991,0.033899697,,
1930,0.629749115,0.151528106,,
1931,0.624331264,0.337124406,,
1932,0.663745744,0.191632934,,
1933,0.653722211,0.345682962,,
1934,0.617941192,0.434940015,,
1935,0.620039673,0.485458903,,
1936,0.57657582,0.605366946,,
1937,0.458802184,0.454284224,,
1938,0.473602706,0.391944905,,
1939,0.548943777,0.126828266,,
1940,0.598747224,0.000452364,,
1941,0.592706961,3.20E-06,,
1942,0.605644368,3.20E-06,,
1943,0.594723152,3.20E-06,,
1944,0.573848291,3.14E-06,,
1945,0.529268226,3.14E-06,,
1946,0.480135312,3.14E-06,,
1947,0.420813388,3.14E-06,,
1948,0.361449792,3.14E-06,,
1949,0.344919543,3.14E-06,,
1950,0.313532931,3.14E-06,,
1951,0.298767105,3.14E-06,,
1952,0.261251491,0.022199363,,
1953,0.187148067,0.556511198,,
1954,0.152301256,0.827236474,,
1955,0.157100151,0.810884226,,
1956,0.130994142,0.852199206,,
1957,0.112385706,0.840277868,,
1958,0.103720923,0.821610245,,
1959,0.096825563,0.85133663,,
1960,0.09265208,0.846847918,,
1961,0.093829422,0.84626481,,
1962,0.088043252,0.77879477,,
1963,0.092976464,0.328188622,,
1964,0.155720667,0.000929215,,
1965,0.26555905,9.74E-06,,
1966,0.38499234,9.74E-06,,
1967,0.448771459,9.74E-06,,
1968,0.497388273,9.74E-06,,
1969,0.564977078,9.74E-06,,
1970,0.551855263,9.74E-06,,
1971,0.543068195,9.74E-06,,
1972,0.558321461,9.74E-06,,
1973,0.54214341,9.74E-06,,
1974,0.515373585,9.74E-06,,
1975,0.477728512,9.74E-06,,
1976,0.453257811,0.013898329,,
1977,0.409303806,0.379775253,,
1978,0.414083093,0.632727253,,
1979,0.391889054,0.680743529,,
1980,0.332183844,0.668512812,,
1981,0.283119445,0.733868449,,
1982,0.221606771,0.72951353,,
1983,0.169556716,0.766617084,,
1984,0.147587954,0.726415531,,
1985,0.157453163,0.660611831,,
1986,0.213174487,0.51318323,,
1987,0.354767778,0.170044734,,
1988,0.466202794,0.000199699,,
1989,0.50138808,3.14E-07,,
1990,0.528293208,3.14E-07,,
1991,0.480354102,3.14E-07,,
1992,0.423188091,3.14E-07,,
1993,0.342214,3.14E-07,,
1994,0.311039393,3.14E-07,,
1995,0.286783283,3.14E-07,,
1996,0.269218648,3.14E-07,,
1997,0.248516168,3.14E-07,,
1998,0.291044785,3.14E-07,,
1999,0.300407149,3.14E-07,,
2000,0.328335447,0.016620839,,
2001,0.312866593,0.534685673,,
2002,0.336454942,0.761545831,,
2003,0.333841533,0.837053109,,
2004,0.40320149,0.715235103,,
2005,0.437632032,0.66852324,,
2006,0.403247443,0.842933665,,
2007,0.319386065,0.831517827,,
2008,0.262691699,0.831637796,,
2009,0.224917849,0.829482567,,
2010,0.197715493,0.793640945,,
2011,0.173693975,0.352485829,,
2012,0.18262725,0.001101984,,
2013,0.222787659,8.81E-07,,
2014,0.299857369,8.81E-07,,
2015,0.377267347,8.81E-07,,
2016,0.483229768,8.81E-07,,
2017,0.535781392,8.81E-07,,
2018,0.559263692,8.81E-07,,
2019,0.567156695,8.81E-07,,
2020,0.566915747,8.81E-07,,
2021,0.569936405,8.81E-07,,
2022,0.559730757,8.81E-07,,
2023,0.573762028,8.81E-07,,
2024,0.558491751,0.031778613,,
2025,0.474654798,0.557876405,,
2026,0.482207596,0.707016052,,
2027,0.526045924,0.576546615,,
2028,0.509305694,0.559539552,,
2029,0.49050361,0.635898696,,
2030,0.485754419,0.630082329,,
2031,0.47611095,0.574688882,,
2032,0.470176867,0.62323091,,
2033,0.464964722,0.660889602,,
2034,0.470086737,0.676024582,,
2035,0.452599957,0.352492458,,
2036,0.359935871,0.001413902,,
2037,0.411007448,7.73E-06,,
2038,0.457305626,7.73E-06,,
2039,0.492580979,7.73E-06,,
2040,0.516626299,7.73E-06,,
2041,0.533041808,7.73E-06,,
2042,0.502571008,7.73E-06,,
2043,0.444908865,7.73E-06,,
2044,0.407560225,7.73E-06,,
2045,0.378813348,7.73E-06,,
2046,0.330322344,7.73E-06,,
2047,0.297403782,7.73E-06,,
2048,0.287936864,0.012555472,,
2049,0.298446391,0.438683516,,
2050,0.278422717,0.69459083,,
2051,0.289104247,0.72162423,,
2052,0.307556125,0.758850502,,
2053,0.325196372,0.779867695,,
2054,0.342814374,0.775352225,,
2055,0.347456489,0.768977245,,
2056,0.375919519,0.75218999,,
2057,0.432859848,0.703788383,,
2058,0.493021033,0.658530977,,
2059,0.553010402,0.295336914,,
2060,0.607079925,0.001374227,,
2061,0.669453938,9.83E-06,,
2062,0.678175208,9.83E-06,,
2063,0.679841215,9.83E-06,,
2064,0.664856062,9.83E-06,,
2065,0.626460513,9.83E-06,,
2066,0.57293133,9.83E-06,,
2067,0.509232637,9.83E-06,,
2068,0.416477207,9.83E-06,,
2069,0.347496397,9.83E-06,,
2070,0.308725159,9.83E-06,,
2071,0.307574475,9.83E-06,,
2072,0.281065878,0.028528476,,
2073,0.245115116,0.537533387,,
2074,0.262637023,0.755660425,,
2075,0.304671362,0.78654486,,
2076,0.313305557,0.813030723,,
2077,0.293319267,0.820645647,,
2078,0.262080389,0.826078422,,
2079,0.247149569,0.896197308,,
2080,0.232368492,0.8997578,,
2081,0.223603263,0.892623073,,
2082,0.218326255,0.799352866,,
2083,0.201601711,0.411200315,,
2084,0.195481201,0.003992385,,
2085,0.249038765,2.86E-06,,
2086,0.327170152,2.86E-06,,
2087,0.378419495,2.86E-06,,
2088,0.440736682,2.86E-06,,
2089,0.48555204,2.86E-06,,
2090,0.519528913,2.86E-06,,
2091,0.551119523,2.86E-06,,
2092,0.563241098,2.86E-06,,
2093,0.561227534,2.86E-06,,
2094,0.556862007,2.86E-06,,
2095,0.556993541,2.86E-06,,
2096,0.557553072,0.051706483,,
2097,0.487163496,0.535623634,,
2098,0.466359313,0.666696147,,
2099,0.540360263,0.418179665,,
2100,0.546099258,0.415028715,,
2101,0.548770676,0.388348914,,
2102,0.544624912,0.395927621,,
2103,0.541323616,0.42167322,,
2104,0.546516601,0.464224021,,
2105,0.550673207,0.426263428,,
2106,0.572011344,0.336044716,,
2107,0.590812212,0.200126133,,
2108,0.620290156,0.003207796,,
2109,0.630292678,7.77E-07,,
2110,0.620651546,7.77E-07,,
2111,0.604256412,7.77E-07,,
2112,0.590579801,7.77E-07,,
2113,0.585146181,7.77E-07,,
2114,0.581664128,7.77E-07,,
2115,0.594763075,7.77E-07,,
2116,0.590157474,7.77E-07,,
2117,0.594359253,7.77E-07,,
2118,0.600539829,7.77E-07,,
2119,0.62887684,7.77E-07,,
2120,0.58504063,0.007925726,,
2121,0.540301818,0.096516055,,
2122,0.533851446,0.251578284,,
2123,0.509309557,0.338417569,,
2124,0.449235231,0.522070757,,
2125,0.408499278,0.572106408,,
2126,0.382987899,0.616114938,,
2127,0.353771464,0.695340552,,
2128,0.312194781,0.671293549,,
2129,0.310008311,0.757931822,,
2130,0.337498984,0.743225502,,
2131,0.405406279,0.398574688,,
2132,0.535250274,0.003784721,,
2133,0.614456452,2.98E-06,,
2134,0.657822731,2.98E-06,,
2135,0.661089321,2.98E-06,,
2136,0.646897419,1.94E-05,,
2137,0.648986688,1.94E-05,,
2138,0.654733845,1.78E-05,,
2139,0.640874359,1.94E-05,,
2140,0.645446688,1.62E-05,,
2141,0.634042783,1.62E-05,,
2142,0.594473527,1.62E-05,,
2143,0.579454291,2.97E-06,,
2144,0.574312462,0.025004903,,
2145,0.522122228,0.359284876,,
2146,0.545896257,0.41951197,,
2147,0.526806712,0.4649004,,
2148,0.504306863,0.555381699,,
2149,0.488954962,0.593587977,,
2150,0.444146987,0.731255166,,
2151,0.424781041,0.811771682,,
2152,0.385034424,0.808041577,,
2153,0.377622911,0.860213962,,
2154,0.385969022,0.829381592,,
2155,0.353602826,0.428279225,,
2156,0.341586023,0.005059707,,
2157,0.358859396,1.10E-05,,
2158,0.405031213,1.10E-05,,
2159,0.411968308,1.10E-05,,
2160,0.401994604,1.10E-05,,
2161,0.39937945,1.10E-05,,
2162,0.374414735,1.10E-05,,
2163,0.36913536,1.10E-05,,
2164,0.35433788,1.10E-05,,
2165,0.343085946,1.10E-05,,
2166,0.333482137,1.10E-05,,
2167,0.347026591,1.10E-05,,
2168,0.331888252,0.065136547,,
2169,0.283659722,0.655407417,,
2170,0.288460817,0.828654159,,
2171,0.301915422,0.831786788,,
2172,0.335923761,0.844457396,,
2173,0.331001725,0.857149088,,
2174,0.312749172,0.852323166,,
2175,0.293557971,0.851963956,,
2176,0.285789118,0.839686837,,
2177,0.27941171,0.811486664,,
2178,0.283426346,0.661755918,,
2179,0.28446098,0.313748203,,
2180,0.325255908,0.003684329,,
2181,0.418657852,5.44E-06,,
2182,0.503376284,5.44E-06,,
2183,0.538986608,5.44E-06,,
2184,0.534927702,5.44E-06,,
2185,0.540909887,5.44E-06,,
2186,0.555957224,5.44E-06,,
2187,0.542120481,5.44E-06,,
2188,0.525375546,5.44E-06,,
2189,0.528622571,5.44E-06,,
2190,0.535955545,5.44E-06,,
2191,0.548432777,5.44E-06,,
2192,0.532228058,0.054958376,,
2193,0.461835367,0.380932722,,
2194,0.521562167,0.56512258,,
2195,0.602541929,0.335088399,,
2196,0.619852874,0.268855236,,
2197,0.621739454,0.371510334,,
2198,0.609008626,0.428050334,,
2199,0.620112888,0.4204211,,
2200,0.600723577,0.570352976,,
2201,0.604589825,0.482334326,,
2202,0.619928642,0.450760562,,
2203,0.629297797,0.293985486,,
2204,0.611332549,0.006907213,,
2205,0.618895628,1.59E-06,,
2206,0.650061573,1.59E-06,,
2207,0.653497767,1.59E-06,,
2208,0.630409881,1.59E-06,,
2209,0.603214363,1.59E-06,,
2210,0.602833284,1.59E-06,,
2211,0.588004214,1.59E-06,,
2212,0.583943937,1.59E-06,,
2213,0.55254234,1.59E-06,,
2214,0.532474364,1.59E-06,,
2215,0.458955807,1.59E-06,,
2216,0.419563476,0.037045131,,
2217,0.333116354,0.367504464,,
2218,0.45353228,0.553091171,,
2219,0.430326256,0.738120474,,
2220,0.41653182,0.777497444,,
2221,0.415294434,0.783544391,,
2222,0.446457358,0.735419317,,
2223,0.470528786,0.697095354,,
2224,0.467640128,0.666777538,,
2225,0.460791978,0.589233479,,
2226,0.440991119,0.27864645,,
2227,0.423037865,0.095362453,,
2228,0.412163833,0.001334737,,
2229,0.380402684,3.48E-05,,
2230,0.42905756,3.48E-05,,
2231,0.435914683,3.48E-05,,
2232,0.393317167,3.48E-05,,
2233,0.38762777,3.48E-05,,
2234,0.373153734,3.48E-05,,
2235,0.355769794,3.48E-05,,
2236,0.30289862,3.48E-05,,
2237,0.244462262,3.48E-05,,
2238,0.214378539,3.48E-05,,
2239,0.192942172,3.48E-05,,
2240,0.17028462,0.015073987,,
2241,0.141123562,0.102081973,,
2242,0.170783244,0.169999346,,
2243,0.197641735,0.215482567,,
2244,0.229571023,0.342940329,,
2245,0.263365254,0.334191561,,
2246,0.280578345,0.387722229,,
2247,0.320080837,0.470428205,,
2248,0.352145116,0.545133989,,
2249,0.393437049,0.500961072,,
2250,0.442086847,0.428708523,,
2251,0.490126394,0.244195062,,
2252,0.477489745,0.005068184,,
2253,0.473400433,1.25E-05,,
2254,0.485818192,1.25E-05,,
2255,0.480362857,1.25E-05,,
2256,0.48925236,1.25E-05,,
2257,0.499772324,1.25E-05,,
2258,0.5080465,1.25E-05,,
2259,0.49966992,1.25E-05,,
2260,0.500036544,1.25E-05,,
2261,0.48197316,1.25E-05,,
2262,0.472268846,1.25E-05,,
2263,0.480488813,1.25E-05,,
2264,0.500820916,0.040839354,,
2265,0.481017689,0.301963731,,
2266,0.538346824,0.487108385,,
2267,0.576998087,0.472125924,,
2268,0.576451142,0.356379489,,
2269,0.49299882,0.558880297,,
2270,0.551696563,0.196160997,,
2271,0.573252406,0.188389134,,
2272,0.599114583,0.3722504,,
2273,0.646437768,0.32978689,,
2274,0.667743442,0.284010905,,
2275,0.681098353,0.135545654,,
2276,0.695816514,0.001626211,,
2277,0.708655573,2.41E-09,,
2278,0.701255992,2.41E-09,,
2279,0.687936721,2.41E-09,,
2280,0.67344328,2.41E-09,,
2281,0.661714443,2.41E-09,,
2282,0.647993805,2.41E-09,,
2283,0.637280578,2.41E-09,,
2284,0.632989483,2.41E-09,,
2285,0.644328029,2.41E-09,,
2286,0.65530704,2.41E-09,,
2287,0.658959449,2.41E-09,,
2288,0.650818664,0.024676349,,
2289,0.651560693,0.181090041,,
2290,0.651434268,0.14772941,,
2291,0.655359454,0.238181087,,
2292,0.650434376,0.241920527,,
2293,0.642841434,0.303093243,,
2294,0.655860328,0.279594105,,
2295,0.657631334,0.309312834,,
2296,0.656615105,0.295911514,,
2297,0.668175313,0.231328292,,
2298,0.681283194,0.179680459,,
2299,0.677837038,0.110185697,,
2300,0.696395809,0.009222539,,
2301,0.700500701,5.26E-05,,
2302,0.695078833,5.26E-05,,
2303,0.674463717,5.26E-05,,
2304,0.669044883,5.26E-05,,
2305,0.658322029,5.26E-05,,
2306,0.638975135,5.26E-05,,
2307,0.631768041,5.26E-05,,
2308,0.616694502,5.26E-05,,
2309,0.615108048,5.26E-05,,
2310,0.61932659,5.26E-05,,
2311,0.559204786,5.26E-05,,
2312,0.51708788,0.076607912,,
2313,0.440883959,0.567985359,,
2314,0.450005914,0.739509195,,
2315,0.335456194,0.777614847,,
2316,0.311823326,0.791478881,,
2317,0.318450254,0.79530941,,
2318,0.335239544,0.820049369,,
2319,0.342512586,0.797581431,,
2320,0.318506087,0.803911867,,
2321,0.314124532,0.835151406,,
2322,0.283002189,0.805579329,,
2323,0.213077781,0.443063815,,
2324,0.139948047,0.01306608,,
2325,0.160788119,0.000828602,,
2326,0.188687474,4.61E-06,,
2327,0.199150281,4.61E-06,,
2328,0.175184536,2.96E-06,,
2329,0.197092095,4.61E-06,,
2330,0.205976831,4.61E-06,,
2331,0.182560133,4.61E-06,,
2332,0.169381086,4.61E-06,,
2333,0.174339141,4.61E-06,,
2334,0.170850013,2.96E-06,,
2335,0.174391881,4.61E-06,,
2336,0.198664908,0.122484251,,
2337,0.136402297,0.626336215,,
2338,0.131176647,0.811711331,,
2339,0.167512082,0.856876461,,
2340,0.158959496,0.863259121,,
2341,0.14362761,0.84809971,,
2342,0.151162663,0.863417563,,
2343,0.148111783,0.860074108,,
2344,0.154368916,0.831643152,,
2345,0.171024579,0.801131367,,
2346,0.170473939,0.628843364,,
2347,0.177604351,0.33876974,,
2348,0.226440673,0.017375891,,
2349,0.284528078,3.62E-05,,
2350,0.38533713,3.60E-05,,
2351,0.480575497,5.61E-05,,
2352,0.554463303,5.54E-05,,
2353,0.586939149,3.67E-05,,
2354,0.598599375,3.71E-05,,
2355,0.598677819,3.73E-05,,
2356,0.599286009,3.75E-05,,
2357,0.572368196,3.73E-05,,
2358,0.550939747,3.70E-05,,
2359,0.577437871,3.67E-05,,
2360,0.603990373,0.090790479,,
2361,0.536768996,0.535959001,,
2362,0.526418504,0.576023693,,
2363,0.532301883,0.462549721,,
2364,0.519484419,0.49824024,,
2365,0.528587474,0.457877856,,
2366,0.504562602,0.510760132,,
2367,0.523949058,0.366185107,,
2368,0.516976431,0.289859296,,
2369,0.486880946,0.110924909,,
2370,0.470010459,0.089327124,,
2371,0.495903424,0.047484305,,
2372,0.504708973,0.003527141,,
2373,0.518095715,9.32E-05,,
2374,0.590773079,9.37E-05,,
2375,0.564641379,9.39E-05,,
2376,0.556119788,9.42E-05,,
2377,0.541652458,9.41E-05,,
2378,0.513068603,9.44E-05,,
2379,0.506074231,9.47E-05,,
2380,0.452407,9.49E-05,,
2381,0.391372076,9.49E-05,,
2382,0.346913535,9.47E-05,,
2383,0.320557576,9.49E-05,,
2384,0.264214241,0.134298205,,
2385,0.191571629,0.690458576,,
2386,0.227929273,0.874604257,,
2387,0.203091872,0.889732929,,
2388,0.174147238,0.899623924,,
2389,0.176698856,0.909782636,,
2390,0.161831108,0.911981833,,
2391,0.138826212,0.914915866,,
2392,0.128075456,0.893574322,,
2393,0.125675708,0.90375814,,
2394,0.122889724,0.867022701,,
2395,0.109974289,0.497772277,,
2396,0.098163029,0.016839625,,
2397,0.146117255,4.08E-05,,
2398,0.277729785,4.13E-05,,
2399,0.381789756,4.16E-05,,
2400,0.447439835,4.37E-05,,
2401,0.507640764,4.34E-05,,
2402,0.544623787,4.23E-05,,
2403,0.545155535,4.24E-05,,
2404,0.546174947,4.42E-05,,
2405,0.533512961,4.29E-05,,
2406,0.530765367,4.26E-05,,
2407,0.532376256,4.26E-05,,
2408,0.520574281,0.091371751,,
2409,0.408076897,0.575786915,,
2410,0.414762646,0.589862217,,
2411,0.41198259,0.606342353,,
2412,0.350611999,0.79888735,,
2413,0.278362914,0.895697557,,
2414,0.229107597,0.895030877,,
2415,0.246741726,0.866103271,,
2416,0.262511766,0.798139639,,
2417,0.264708816,0.759324498,,
2418,0.230484455,0.657788714,,
2419,0.182702175,0.325976056,,
2420,0.15790295,0.009259571,,
2421,0.24941738,3.46E-05,,
2422,0.336451503,3.54E-05,,
2423,0.386488398,3.54E-05,,
2424,0.431424347,3.63E-05,,
2425,0.465748271,3.58E-05,,
2426,0.513886019,3.58E-05,,
2427,0.509827799,3.58E-05,,
2428,0.528369526,3.54E-05,,
2429,0.534721714,3.56E-05,,
2430,0.507445056,3.56E-05,,
2431,0.487621929,5.60E-05,,
2432,0.467934471,0.048465384,,
2433,0.458634129,0.261446868,,
2434,0.457068771,0.423024891,,
2435,0.422799875,0.607512804,,
2436,0.352949348,0.700825459,,
2437,0.335049991,0.760578596,,
2438,0.310603883,0.737246268,,
2439,0.317926385,0.812536694,,
2440,0.320041193,0.805411795,,
2441,0.334331559,0.772395517,,
2442,0.377402509,0.661593976,,
2443,0.452214787,0.416817934,,
2444,0.497320585,0.016733483,,
2445,0.523744719,3.88E-05,,
2446,0.545839945,3.93E-05,,
2447,0.56976803,3.98E-05,,
2448,0.542582159,4.02E-05,,
2449,0.518906975,3.98E-05,,
2450,0.493035446,3.95E-05,,
2451,0.488872675,4.00E-05,,
2452,0.472323914,4.02E-05,,
2453,0.460701178,4.02E-05,,
2454,0.456318725,6.29E-05,,
2455,0.41279802,4.03E-05,,
2456,0.396453628,0.016204721,,
2457,0.346157365,0.093543177,,
2458,0.346635733,0.156254245,,
2459,0.287290329,0.209741259,,
2460,0.245851318,0.341337442,,
2461,0.207386136,0.40090707,,
2462,0.187210428,0.424915774,,
2463,0.189658376,0.319635782,,
2464,0.180122485,0.328467412,,
2465,0.165002562,0.317222097,,
2466,0.164693085,0.238368075,,
2467,0.177395435,0.079254447,,
2468,0.1964202,0.002989748,,
2469,0.212067904,3.51E-05,,
2470,0.231834332,3.53E-05,,
2471,0.257254776,3.56E-05,,
2472,0.305095589,3.57E-05,,
2473,0.332295442,3.71E-05,,
2474,0.32119509,3.64E-05,,
2475,0.313708307,3.66E-05,,
2476,0.321276813,3.69E-05,,
2477,0.308846992,3.64E-05,,
2478,0.298995376,3.66E-05,,
2479,0.261015567,3.61E-05,,
2480,0.2445738,0.007621966,,
2481,0.223414369,0.049683487,,
2482,0.216808444,0.114785453,,
2483,0.168360028,0.174522666,,
2484,0.128539904,0.300081196,,
2485,0.109507235,0.420063419,,
2486,0.116636651,0.525870618,,
2487,0.131834808,0.491951245,,
2488,0.133346839,0.482255547,,
2489,0.162819997,0.394155584,,
2490,0.220671157,0.257229568,,
2491,0.263663492,0.14203758,,
2492,0.294833687,0.011095263,,
2493,0.320666241,3.67E-05,,
2494,0.352540393,3.65E-05,,
2495,0.349383353,3.70E-05,,
2496,0.304646905,3.62E-05,,
2497,0.27204741,3.59E-05,,
2498,0.22232696,3.62E-05,,
2499,0.20478796,3.59E-05,,
2500,0.20215065,3.64E-05,,
2501,0.209142917,3.59E-05,,
2502,0.220157216,3.55E-05,,
2503,0.231991809,3.57E-05,,
2504,0.256512371,0.016078567,,
2505,0.258923517,0.050468797,,
2506,0.257483565,0.090749019,,
2507,0.243315844,0.122544684,,
2508,0.210773822,0.192595543,,
2509,0.188994145,0.200074492,,
2510,0.170536009,0.198604212,,
2511,0.192869794,0.228763933,,
2512,0.199152474,0.208542862,,
2513,0.225030777,0.149057991,,
2514,0.222369225,0.06739505,,
2515,0.23288859,0.019969939,,
2516,0.273054666,0.001325761,,
2517,0.264823286,3.86E-05,,
2518,0.287060952,3.90E-05,,
2519,0.29791527,3.91E-05,,
2520,0.247368902,3.94E-05,,
2521,0.162482928,3.91E-05,,
2522,0.095737614,3.88E-05,,
2523,0.074527686,3.88E-05,,
2524,0.093937171,3.88E-05,,
2525,0.109173739,3.86E-05,,
2526,0.15228303,3.85E-05,,
2527,0.163985881,3.91E-05,,
2528,0.163654488,0.019951576,,
2529,0.145598923,0.066967551,,
2530,0.169557137,0.223376251,,
2531,0.196385478,0.305379622,,
2532,0.249705386,0.395614644,,
2533,0.312573464,0.447518457,,
2534,0.414706881,0.445149594,,
2535,0.491843286,0.22993872,,
2536,0.507211795,0.15475696,,
2537,0.520128552,0.085171951,,
2538,0.539408632,0.061001528,,
2539,0.566186074,0.029469613,,
2540,0.583699365,0.004848112,,
2541,0.583381938,5.75E-05,,
2542,0.593200396,5.75E-05,,
2543,0.614504559,5.75E-05,,
2544,0.608255066,5.62E-05,,
2545,0.607600973,5.62E-05,,
2546,0.578879376,5.62E-05,,
2547,0.551468256,5.62E-05,,
2548,0.526042492,5.62E-05,,
2549,0.461243637,5.62E-05,,
2550,0.455724362,5.62E-05,,
2551,0.489729313,7.75E-05,,
2552,0.444293468,0.04329124,,
2553,0.500924225,0.29591643,,
2554,0.539960587,0.385710119,,
2555,0.495483147,0.446911319,,
2556,0.427720177,0.47996837,,
2557,0.368468529,0.44746176,,
2558,0.346114679,0.421349493,,
2559,0.329608975,0.518659114,,
2560,0.322268161,0.399253758,,
2561,0.286522837,0.267571766,,
2562,0.268129864,0.180842011,,
2563,0.228882776,0.154204246,,
2564,0.178426685,0.016853562,,
2565,0.153488306,2.14E-05,,
2566,0.176055294,2.14E-05,,
2567,0.201905542,2.14E-05,,
2568,0.214535989,2.14E-05,,
2569,0.215254886,2.14E-05,,
2570,0.160297177,2.14E-05,,
2571,0.15040903,2.14E-05,,
2572,0.144124506,2.14E-05,,
2573,0.151043651,2.14E-05,,
2574,0.145034765,2.14E-05,,
2575,0.153908304,0.000533999,,
2576,0.155439296,0.081553623,,
2577,0.130246375,0.26658675,,
2578,0.171342826,0.435306263,,
2579,0.233588594,0.55267776,,
2580,0.254179537,0.607299766,,
2581,0.221311965,0.654845338,,
2582,0.171886878,0.68111853,,
2583,0.138209824,0.707563504,,
2584,0.110240864,0.757963886,,
2585,0.087634266,0.761547898,,
2586,0.06782468,0.700928898,,
2587,0.046150528,0.472305085,,
2588,0.03013807,0.025169414,,
2589,0.031766812,2.89E-05,,
2590,0.054179975,2.89E-05,,
2591,0.085509351,2.89E-05,,
2592,0.112843535,2.78E-05,,
2593,0.141579106,2.78E-05,,
2594,0.150043611,2.78E-05,,
2595,0.155092298,2.78E-05,,
2596,0.158161645,2.78E-05,,
2597,0.187611511,2.78E-05,,
2598,0.212480077,2.78E-05,,
2599,0.229372588,0.000657839,,
2600,0.226465125,0.116468722,,
2601,0.141031187,0.350492292,,
2602,0.130150902,0.521932805,,
2603,0.179534432,0.732153391,,
2604,0.137784506,0.771713716,,
2605,0.116343707,0.810243796,,
2606,0.136774892,0.813486031,,
2607,0.146500862,0.752271115,,
2608,0.146763276,0.716883661,,
2609,0.142915441,0.718972854,,
2610,0.150078147,0.719666841,,
2611,0.179097544,0.450529929,,
2612,0.226506868,0.02903338,,
2613,0.384691202,2.21E-05,,
2614,0.480090758,2.21E-05,,
2615,0.499426887,2.21E-05,,
2616,0.48118078,2.21E-05,,
2617,0.488799242,2.21E-05,,
2618,0.47374024,2.21E-05,,
2619,0.45907114,2.21E-05,,
2620,0.458387939,2.21E-05,,
2621,0.435404989,2.21E-05,,
2622,0.436533862,2.21E-05,,
2623,0.454890088,0.000617729,,
2624,0.45308352,0.111220239,,
2625,0.450816804,0.252075754,,
2626,0.429286958,0.31730188,,
2627,0.442626992,0.243761721,,
2628,0.436628112,0.241827384,,
2629,0.436424671,0.242690059,,
2630,0.438449713,0.253361752,,
2631,0.429539737,0.320907959,,
2632,0.394953785,0.415269708,,
2633,0.354613875,0.549389883,,
2634,0.360309123,0.533156899,,
2635,0.349594806,0.425570623,,
2636,0.357501804,0.037716392,,
2637,0.357664755,2.49E-05,,
2638,0.3715397,2.49E-05,,
2639,0.345468628,2.49E-05,,
2640,0.319253225,2.49E-05,,
2641,0.273017069,2.49E-05,,
2642,0.244955814,2.49E-05,,
2643,0.247994337,2.49E-05,,
2644,0.203358075,2.49E-05,,
2645,0.220645235,2.49E-05,,
2646,0.226809711,2.49E-05,,
2647,0.227328584,0.000815562,,
2648,0.228322468,0.165568947,,
2649,0.251966178,0.448353242,,
2650,0.273776456,0.460836586,,
2651,0.291166729,0.561277172,,
2652,0.291352385,0.681467576,,
2653,0.280461722,0.714931579,,
2654,0.262546745,0.784487836,,
2655,0.247244183,0.791467671,,
2656,0.258730802,0.746272839,,
2657,0.29625917,0.720667784,,
2658,0.341846057,0.629119039,,
2659,0.359583514,0.416434903,,
2660,0.351164031,0.038268214,,
2661,0.326173422,3.29E-06,,
2662,0.308672132,3.29E-06,,
2663,0.30574461,3.29E-06,,
2664,0.311735602,3.29E-06,,
2665,0.317182433,3.29E-06,,
2666,0.323145833,3.29E-06,,
2667,0.32453129,3.29E-06,,
2668,0.313230775,3.29E-06,,
2669,0.306791049,3.29E-06,,
2670,0.337845247,3.29E-06,,
2671,0.35702786,0.000115899,,
2672,0.348154352,0.07484679,,
2673,0.374722692,0.201735292,,
2674,0.40409365,0.237601541,,
2675,0.441116415,0.350330986,,
2676,0.455060865,0.439108219,,
2677,0.438928019,0.537426471,,
2678,0.408415289,0.54137835,,
2679,0.407499633,0.522651881,,
2680,0.410576155,0.459132187,,
2681,0.410823768,0.395015952,,
2682,0.424264517,0.282376667,,
2683,0.441003574,0.13658407,,
2684,0.46507401,0.013070541,,
2685,0.462243955,7.64E-06,,
2686,0.496039464,7.64E-06,,
2687,0.521026949,7.64E-06,,
2688,0.522433439,7.64E-06,,
2689,0.512699488,7.64E-06,,
2690,0.510749611,7.64E-06,,
2691,0.500010177,7.64E-06,,
2692,0.498749501,7.64E-06,,
