,r_id,resource,keff,ReacValue,p0,alpha,nearest_k
125,4,ap1000,1.1891609583333336,15907.094578554932,1.0,0.375,1.18904
126,5,ap1000,1.1937563333576808,16230.810923758789,1.0,0.0833333333333333,1.1936
127,6,ap1000,1.1909612083620038,16034.20892479307,1.0,0.0,1.19094
128,7,ap1000,1.1934878750000009,16211.968219618546,1.0,0.0,1.19322
129,8,ap1000,1.191592875011849,16078.719420837742,1.0,0.25,1.19132
130,4,ap1000,1.1891609583333336,15907.094578554932,1.0,0.0,1.18904
131,5,ap1000,1.193740541691014,16229.70276410044,1.0,0.0138888888888888,1.1936
132,6,ap1000,1.1905032500286703,16001.909278625042,1.0,0.4027777777777778,1.19018
133,7,ap1000,1.193472083333334,16210.859561370884,1.0,0.0138888888888888,1.19322
134,8,ap1000,1.1911822916785155,16049.792967381783,1.0,0.3611111111111111,1.19094
135,4,ap1000,1.1891451666666668,15905.977837581097,1.0,0.0138888888888888,1.18904
136,5,ap1000,1.1936142083576808,16220.836431235077,1.0,0.1111111111111111,1.1936
137,6,ap1000,1.190376916695337,15992.99465784767,1.0,0.1111111111111111,1.19018
138,7,ap1000,1.1934405000000008,16208.64215685664,1.0,0.0277777777777777,1.19322
139,8,ap1000,1.1910559583451823,16040.888507927852,1.0,0.1111111111111111,1.19094
140,4,ap1000,1.1884345416666668,15855.693776992148,1.0,0.625,1.18828
141,5,ap1000,1.1936142083576808,16220.836431235077,1.0,0.0,1.1936
142,6,ap1000,1.190376916695337,15992.99465784767,1.0,0.0,1.19018
143,7,ap1000,1.1934405000000008,16208.64215685664,1.0,0.0,1.19322
144,8,ap1000,1.1910559583451823,16040.888507927852,1.0,0.0,1.19094
145,4,ap1000,1.1880239583333334,15826.613345164376,1.0,0.3611111111111111,1.1879
146,5,ap1000,1.1936142083576808,16220.836431235077,1.0,0.0,1.1936
147,6,ap1000,1.1903611250286703,15991.880197203634,1.0,0.0138888888888888,1.19018
148,7,ap1000,1.1934405000000008,16208.64215685664,1.0,0.0,1.19322
149,8,ap1000,1.1910401666785155,16039.775317676664,1.0,0.0138888888888888,1.19094
150,4,ap1000,1.1880239583333334,15826.613345164376,1.0,0.0,1.1879
151,5,ap1000,1.1936142083576808,16220.836431235077,1.0,0.0,1.1936
152,6,ap1000,1.190329541695337,15989.651187204723,1.0,0.0277777777777777,1.19018
153,7,ap1000,1.193424708333334,16207.533410587708,1.0,0.0138888888888888,1.19322
154,8,ap1000,1.1909454166785156,16033.095556222248,1.0,0.0833333333333333,1.19094
155,4,ap1000,1.1880239583333334,15826.613345164376,1.0,0.0,1.1879
156,5,ap1000,1.1936142083576808,16220.836431235077,1.0,0.0,1.1936
157,6,ap1000,1.1903137500286702,15988.53663784748,1.0,0.0138888888888888,1.19018
158,7,ap1000,1.193282583333334,16197.553373603718,1.0,0.125,1.19322
159,8,ap1000,1.1909454166785156,16033.095556222248,1.0,0.0,1.19094
160,4,ap1000,1.1880239583333334,15826.613345164376,1.0,0.0,1.1879
161,5,ap1000,1.1936142083576808,16220.836431235077,1.0,0.0,1.1936
162,6,ap1000,1.1901242500286702,15975.159738497056,1.0,0.1666666666666666,1.1898
163,7,ap1000,1.1931562500000008,16188.68023362411,1.0,0.1111111111111111,1.19284
164,8,ap1000,1.190834875011849,16025.301157723492,1.0,0.0972222222222222,1.19056
165,4,ap1000,1.1880239583333334,15826.613345164376,1.0,0.0,1.1879
166,5,ap1000,1.1933457500243474,16201.989240788149,1.0,0.2361111111111111,1.19322
167,6,ap1000,1.1889872500286702,15894.808798337675,1.0,1.0,1.18866
168,7,ap1000,1.1931562500000008,16188.68023362411,1.0,0.0,1.19284
169,8,ap1000,1.1907085416785157,16016.391501624574,1.0,0.1111111111111111,1.19056
170,4,ap1000,1.1875502083333334,15793.03401382503,1.0,0.4166666666666667,1.18752
171,5,ap1000,1.1932510000243477,16195.335266461483,1.0,0.0833333333333333,1.19322
172,6,ap1000,1.1888451250286702,15884.75412422758,1.0,0.125,1.18866
173,7,ap1000,1.1931562500000008,16188.68023362411,1.0,0.0,1.19284
174,8,ap1000,1.1907085416785157,16016.391501624574,1.0,0.0,1.19056
175,4,ap1000,1.186808,15740.372494961282,1.0,0.6527777777777778,1.18676
176,5,ap1000,1.192382458357681,16134.291225875422,1.0,0.7638888888888888,1.19208
177,6,ap1000,1.1877081250286703,15804.230102756868,1.0,1.0,1.18752
178,7,ap1000,1.1920666250000007,16112.071336616827,1.0,0.9583333333333334,1.1917
179,8,ap1000,1.1907085416785157,16016.391501624574,1.0,0.0,1.19056
180,4,ap1000,1.186665875,15730.280859386816,1.0,0.125,1.18638
181,5,ap1000,1.191766583357681,16090.951536617022,1.0,0.5416666666666666,1.1917
182,6,ap1000,1.187581791695337,15795.273471442664,1.0,0.1111111111111111,1.18752
183,7,ap1000,1.1918929166666674,16099.845379006763,1.0,0.1527777777777778,1.1917
184,8,ap1000,1.1896662916785157,15942.814636776253,1.0,0.9166666666666666,1.18942
185,4,ap1000,1.1862237083333331,15698.869195169023,1.0,0.3888888888888889,1.186
186,5,ap1000,1.190629583357681,16010.82200730211,1.0,1.0,1.19056
187,6,ap1000,1.1875660000286703,15794.153758539913,1.0,0.0138888888888888,1.18752
188,7,ap1000,1.1917665833333342,16090.951534902832,1.0,0.1111111111111111,1.1917
189,8,ap1000,1.1895715416785158,15936.119437677997,1.0,0.0833333333333333,1.18942
190,4,ap1000,1.1862237083333331,15698.86919516901,1.0,0.0,1.186
191,5,ap1000,1.190487458357681,16000.795054192766,1.0,0.125,1.19018
192,6,ap1000,1.187439666695337,15785.194983167825,1.0,0.1111111111111111,1.18714
193,7,ap1000,1.1917507916666674,16089.839671807838,1.0,0.0138888888888888,1.1917
194,8,ap1000,1.1895715416785158,15936.119437677997,1.0,0.0,1.18942
195,4,ap1000,1.1861921249999998,15696.624608766464,1.0,0.0277777777777777,1.186
196,5,ap1000,1.190487458357681,16000.795054192766,1.0,0.0,1.19018
197,6,ap1000,1.187439666695337,15785.194983167825,1.0,0.0,1.18714
198,7,ap1000,1.1915928750000009,16078.719420003294,1.0,0.1388888888888889,1.19132
199,8,ap1000,1.189555750011849,15935.003467467652,1.0,0.0138888888888888,1.18942
200,4,ap1000,1.185055125,15615.73981632288,1.0,1.0,1.18486
201,5,ap1000,1.1904716666910142,15999.680800505012,1.0,0.0138888888888888,1.19018
202,6,ap1000,1.1874238750286703,15784.075002209716,1.0,0.0138888888888888,1.18714
203,7,ap1000,1.1914665416666677,16069.821096179265,1.0,0.1111111111111111,1.19132
204,8,ap1000,1.188418750011849,15854.57567124134,1.0,1.0,1.18828
205,4,ap1000,1.1849287918905411,15606.743051241876,1.0,0.1111109142117602,1.18486
206,5,ap1000,1.1897136666910142,15946.161837299089,1.0,0.6666666666666666,1.18942
207,6,ap1000,1.1872817500286703,15773.993832900056,1.0,0.125,1.18714
208,7,ap1000,1.1914665414707772,16069.821082380204,1.0,1.7228699277509786e-07,1.19132
209,8,ap1000,1.1880239583451824,15826.613346003893,1.0,0.3472222222222222,1.1879
210,4,ap1000,1.1849287918905411,15606.743051241856,1.0,0.0,1.18486
211,5,ap1000,1.1892872916910142,15916.027440423746,1.0,0.375,1.18904
212,6,ap1000,1.1861447500286704,15693.257507076692,1.0,1.0,1.186
213,7,ap1000,1.1914665414707772,16069.821082380204,1.0,0.0,1.19132
214,8,ap1000,1.1879134166785157,15818.780564322104,1.0,0.0972222222222222,1.1879
215,4,ap1000,1.1849287918905411,15606.743051241856,1.0,0.0,1.18486
216,5,ap1000,1.1889082916910143,15889.223164751023,1.0,0.3333333333333333,1.18866
217,6,ap1000,1.185639416695337,15657.324991164583,1.0,0.4444444444444444,1.18562
218,7,ap1000,1.1914665414707772,16069.821082380204,1.0,0.0,1.19132
219,8,ap1000,1.187897625011849,15817.661476507685,1.0,0.0138888888888888,1.18752
220,4,ap1000,1.1846445418905411,15586.493278048796,1.0,0.25,1.18448
221,5,ap1000,1.1883871666910144,15852.339369800333,1.0,0.4583333333333333,1.18828
222,6,ap1000,1.185544666695337,15650.58423420993,1.0,0.0833333333333333,1.18524
223,7,ap1000,1.1914665414707772,16069.821082380204,1.0,0.0,1.19132
224,8,ap1000,1.186760625011849,15737.008885847075,1.0,1.0,1.18676
225,4,ap1000,1.1842497502238745,15558.352466533626,1.0,0.3472222222222222,1.1841
226,5,ap1000,1.1882608333576812,15843.392971702227,1.0,0.1111111111111111,1.1879
227,6,ap1000,1.1854657083620035,15644.966113635432,1.0,0.0694444444444444,1.18524
228,7,ap1000,1.1914507498041105,16068.708659219645,1.0,0.0138888888888888,1.19132
229,8,ap1000,1.186618500011849,15726.91644450053,1.0,0.125,1.18638
230,4,ap1000,1.1842339585572077,15557.226443807283,1.0,0.0138888888888888,1.1841
231,5,ap1000,1.1882450416910144,15842.274538181053,1.0,0.0138888888888888,1.1879
232,6,ap1000,1.1854499166953367,15643.842399712088,1.0,0.0138888888888888,1.18524
233,7,ap1000,1.1903137498041103,15988.536621998224,1.0,1.0,1.19018
234,8,ap1000,1.186618500011849,15726.91644450053,1.0,0.0,1.18638
235,4,ap1000,1.184170791890541,15552.72205257744,1.0,0.0555555555555555,1.1841
236,5,ap1000,1.1874870416910144,15788.554747008242,1.0,0.6666666666666666,1.18714
237,6,ap1000,1.18496037502867,15608.992412442063,1.0,0.4305555555555556,1.18486
238,7,ap1000,1.1902979581374435,15987.422043067125,1.0,0.0138888888888888,1.19018
239,8,ap1000,1.186618500011849,15726.91644450053,1.0,0.0,1.18638
240,4,ap1000,1.1840128752238743,15541.458971810673,1.0,0.1388888888888889,1.18372
241,5,ap1000,1.186744833357681,15735.887623737966,1.0,0.6527777777777778,1.18638
242,6,ap1000,1.18496037502867,15608.992412442049,1.0,0.0,1.18486
243,7,ap1000,1.1902189998041102,15981.848704769203,1.0,0.0694444444444444,1.19018
244,8,ap1000,1.186618500011849,15726.91644450053,1.0,0.0,1.18638
245,4,ap1000,1.1839023335572076,15533.573027484978,1.0,0.0972222222222221,1.18372
246,5,ap1000,1.1860973750243478,15689.890134064888,1.0,0.5694444444444425,1.186
247,6,ap1000,1.18496037502867,15608.992412442049,1.0,2.7000623958883806e-16,1.18486
248,7,ap1000,1.1890819998041102,15901.5105632126,1.0,1.0000000000000002,1.18904
249,8,ap1000,1.186618500011849,15726.91644450053,1.0,0.0,1.18638
250,4,ap1000,1.1827653335572077,15452.374902427571,1.0,1.0,1.18258
251,5,ap1000,1.1849603750243478,15608.992412134234,1.0,1.0,1.18486
252,6,ap1000,1.1848498333620032,15601.119074937378,1.0,0.0972222222222222,1.18448
253,7,ap1000,1.1889872498041103,15894.808782453014,1.0,0.0833333333333333,1.18866
254,8,ap1000,1.186618500011849,15726.91644450053,1.0,0.0,1.18638
255,4,ap1000,1.1816283335572078,15371.02051458335,1.0,1.0,1.18144
256,5,ap1000,1.183823375024348,15527.939294201482,1.0,1.0,1.18372
257,6,ap1000,1.1839339166953369,15535.826290773342,1.0,0.8055555555555556,1.18372
258,7,ap1000,1.188102916470777,15832.207282979403,1.0,0.7777777777777778,1.1879
259,8,ap1000,1.1866027083451822,15725.794912891735,1.0,0.0138888888888888,1.18638
260,4,ap1000,1.1804913335572078,15289.50941243492,1.0,1.0,1.1803
261,5,ap1000,1.183018000024348,15470.43240428981,1.0,0.7083333333333334,1.18296
262,6,ap1000,1.182796916695337,15454.632499893594,1.0,1.0,1.18258
263,7,ap1000,1.1879765831503564,15823.25660425624,1.0,0.1111110997544219,1.1879
264,8,ap1000,1.1866027083451822,15725.794912891735,1.0,0.0,1.18638
265,4,ap1000,1.179354333557208,15207.841142723692,1.0,1.0,1.17916
266,5,ap1000,1.183018000024348,15470.43240428981,1.0,0.0,1.18296
267,6,ap1000,1.182038916695337,15400.416528101186,1.0,0.6666666666666666,1.18182
268,7,ap1000,1.1879607914836896,15822.137635446554,1.0,0.0138888888888888,1.1879
269,8,ap1000,1.1866027083451822,15725.794912891735,1.0,0.0,1.18638
270,4,ap1000,1.178217333557208,15126.015250441473,1.0,1.0,1.17802
271,5,ap1000,1.183018000024348,15470.43240428981,1.0,0.0,1.18296
272,6,ap1000,1.18202312502867,15399.286289280944,1.0,0.0138888888888888,1.18182
273,7,ap1000,1.1872343748170229,15770.632891747218,1.0,0.6388888888888888,1.18714
274,8,ap1000,1.1865869166785157,15724.673351431182,1.0,0.0138888888888888,1.18638
275,4,ap1000,1.177080333557208,15044.03127882194,1.0,1.0,1.17688
276,5,ap1000,1.182338958357681,15421.885328971806,1.0,0.5972222222222222,1.1822
277,6,ap1000,1.18088612502867,15317.82965307331,1.0,1.0,1.18068
278,7,ap1000,1.1869027498170228,15747.098896336403,1.0,0.2916666666666667,1.18676
279,8,ap1000,1.1854499166785155,15643.842398515111,1.0,1.0,1.18524
280,4,ap1000,1.175943333557208,14961.88876933232,1.0,1.0,1.17574
281,5,ap1000,1.1812019583576812,15340.472226241533,1.0,1.0,1.18106
282,6,ap1000,1.17974912502867,15236.216006882123,1.0,1.0,1.17954
283,7,ap1000,1.1867764164836896,15738.130105171038,1.0,0.1111111111111111,1.18676
284,8,ap1000,1.1843129166785156,15562.856242033857,1.0,1.0,1.1841
285,4,ap1000,1.1758327918905414,14953.894218907755,1.0,0.0972222222222222,1.17574
286,5,ap1000,1.1804281666910146,15284.976399435827,1.0,0.6805555555555556,1.1803
287,6,ap1000,1.17861212502867,15154.44489630762,1.0,1.0,1.1784
288,7,ap1000,1.1866974581503562,15732.52364097517,1.0,0.0694444444444444,1.18638
289,8,ap1000,1.1842023750118489,15554.974293140209,1.0,0.0972222222222222,1.1841
290,4,ap1000,1.175090583557208,14900.177569900849,1.0,0.6527777777777778,1.17498
291,5,ap1000,1.1799702083576813,15252.097644750656,1.0,0.4027777777777778,1.17992
292,6,ap1000,1.17747512502867,15072.515865194928,1.0,1.0,1.17726
293,7,ap1000,1.1859710414836897,15680.909143534693,1.0,0.6388888888888888,1.18562
294,8,ap1000,1.1839497083451822,15536.95288309927,1.0,0.2222222222222222,1.18372
295,4,ap1000,1.173953583557208,14817.756510449904,1.0,1.0,1.17384
296,5,ap1000,1.1798754583576814,15245.291957174672,1.0,0.0833333333333333,1.17954
297,6,ap1000,1.17633812502867,14990.428455625564,1.0,1.0,1.17612
298,7,ap1000,1.1859710414836897,15680.909143534707,1.0,0.0,1.18562
299,8,ap1000,1.1839339166785154,15535.826289573282,1.0,0.0138888888888888,1.18372
300,4,ap1000,1.172816583557208,14735.17564298478,1.0,1.0,1.1727
301,5,ap1000,1.1787384583576814,15163.538365136148,1.0,1.0,1.1784
302,6,ap1000,1.17520112502867,14908.182207908952,1.0,1.0,1.17498
303,7,ap1000,1.1849761664836898,15610.117039956162,1.0,0.875,1.18486
304,8,ap1000,1.1827969166785155,15454.632498691211,1.0,1.0,1.18258
305,4,ap1000,1.172200708557208,14690.377449878828,1.0,0.5416666666666666,1.17194
306,5,ap1000,1.1776014583576817,15081.62690333025,1.0,1.0,1.17726
307,6,ap1000,1.17406412502867,14825.77666057376,1.0,1.0,1.17384
308,7,ap1000,1.1838391664836898,15529.066083337988,1.0,1.0,1.18372
309,8,ap1000,1.1816599166785156,15373.282457539624,1.0,1.0,1.18144
310,4,ap1000,1.1717111668905411,14654.735035616692,1.0,0.4305555555555556,1.17156
311,5,ap1000,1.1764644583576818,14999.557114034897,1.0,1.0,1.17612
312,6,ap1000,1.17292712502867,14743.211350359315,1.0,1.0,1.1727
313,7,ap1000,1.18270216648369,15447.859288774664,1.0,1.0,1.18258
314,8,ap1000,1.1805229166785156,15291.775714649366,1.0,1.0,1.1803
315,4,ap1000,1.1705741668905412,14571.837625944409,1.0,1.0,1.17042
316,5,ap1000,1.1753274583576818,14917.328537756774,1.0,1.0,1.17498
317,6,ap1000,1.1722007083620032,14690.37743567235,1.0,0.6388888888888888,1.17194
318,7,ap1000,1.18156516648369,15366.496206385618,1.0,1.0,1.18144
319,8,ap1000,1.1793859166785157,15210.111816810324,1.0,1.0,1.17916
320,4,ap1000,1.170400458557208,14559.158560760156,1.0,0.1527777777777778,1.17004
321,5,ap1000,1.174190458357682,14834.940713222864,1.0,1.0,1.17384
322,6,ap1000,1.1721849166953364,14689.228145058034,1.0,0.0138888888888888,1.17194
323,7,ap1000,1.1811229998170232,15334.812703256335,1.0,0.3888888888888889,1.18106
324,8,ap1000,1.1782489166785155,15128.290309063002,1.0,1.0,1.17802
325,4,ap1000,1.1702741252238749,14549.935058275449,1.0,0.1111111111111111,1.17004
326,5,ap1000,1.1730534583576822,14752.393177371756,1.0,1.0,1.1727
327,6,ap1000,1.1717901250286695,14660.48581220691,1.0,0.3472222222222222,1.17156
328,7,ap1000,1.18099666648369,15325.755916195008,1.0,0.1111111111111111,1.18068
329,8,ap1000,1.1774593333451822,15071.376846707491,1.0,0.6944444444444444,1.17726
330,4,ap1000,1.170258333557208,14548.781980443382,1.0,0.0138888888888888,1.17004
331,5,ap1000,1.1719164583576822,14669.68546534495,1.0,1.0,1.17156
332,6,ap1000,1.1717743333620028,14659.335716046578,1.0,0.0138888888888888,1.17156
333,7,ap1000,1.17985966648369,15244.157554747324,1.0,1.0,1.17954
334,8,ap1000,1.1768276666785156,15025.791089496975,1.0,0.5555555555555556,1.1765
335,4,ap1000,1.1691213335572082,14465.67851453312,1.0,1.0,1.1689
336,5,ap1000,1.1707794583576825,14586.81711047819,1.0,1.0,1.17042
337,6,ap1000,1.1706373333620028,14576.447247922826,1.0,1.0,1.17042
338,7,ap1000,1.1791332498170233,15191.9428821824,1.0,0.6388888888888888,1.17878
339,8,ap1000,1.1756906666785156,14943.613286891645,1.0,1.0,1.17536
340,4,ap1000,1.1683791252238749,14411.34316668072,1.0,0.6527777777777778,1.16814
341,5,ap1000,1.1702741250243491,14549.935043706648,1.0,0.4444444444444444,1.17004
342,6,ap1000,1.1695003333620029,14493.397609792415,1.0,1.0,1.16928
343,7,ap1000,1.17881741648369,15169.220778658566,1.0,0.2777777777777778,1.17878
344,8,ap1000,1.1755643333451824,14934.472607347405,1.0,0.1111111111111111,1.17536
345,4,ap1000,1.167242125223875,14327.97202995036,1.0,1.0,1.167
346,5,ap1000,1.1691371250243492,14466.833821638042,1.0,1.0,1.1689
347,6,ap1000,1.169484541695336,14492.243005593207,1.0,0.0138888888888888,1.16928
348,7,ap1000,1.1783594581503567,15136.252093255427,1.0,0.4027777777777778,1.17802
349,8,ap1000,1.1744273333451825,14852.117997658655,1.0,1.0,1.17422
350,4,ap1000,1.166105125223875,14244.438312710894,1.0,1.0,1.16586
351,5,ap1000,1.1680001250243492,14383.570808337625,1.0,1.0,1.16776
352,6,ap1000,1.1683475416953362,14409.029478596296,1.0,1.0,1.16814
353,7,ap1000,1.1772224581503568,15054.28790653615,1.0,1.0,1.17688
354,8,ap1000,1.1732903333451823,14769.603773271729,1.0,1.0,1.17308
355,4,ap1000,1.164968125223875,14160.74153893032,1.0,1.0,1.16472
356,5,ap1000,1.1675895416910158,14353.46375647528,1.0,0.3611111111111111,1.16738
357,6,ap1000,1.1672105416953362,14325.653832124255,1.0,1.0,1.167
358,7,ap1000,1.1760854581503568,14972.16523936011,1.0,1.0,1.17574
359,8,ap1000,1.1721533333451823,14686.929469703233,1.0,1.0,1.17194
360,4,ap1000,1.163831125223875,14076.881230716395,1.0,1.0,1.16358
361,5,ap1000,1.166452541691016,14269.979767004344,1.0,1.0,1.16624
362,6,ap1000,1.1660735416953365,14242.115591944956,1.0,1.0,1.16586
363,7,ap1000,1.1749484581503569,14889.88363164173,1.0,1.0,1.1746
364,8,ap1000,1.1710163333451824,14604.09462066586,1.0,1.0,1.1708
365,4,ap1000,1.1632310418905418,14032.555529574804,1.0,0.5277777777777778,1.1632
366,5,ap1000,1.165315541691016,14186.332866643395,1.0,1.0,1.1651
367,6,ap1000,1.1659314166953365,14231.66185586156,1.0,0.125,1.16586
368,7,ap1000,1.1748063331503569,14879.587232186328,1.0,0.125,1.1746
369,8,ap1000,1.1698793333451825,14521.098758059536,1.0,1.0,1.16966
370,4,ap1000,1.163215250223875,14031.388446159235,1.0,0.0138888888888888,1.1632
371,5,ap1000,1.164178541691016,14102.522578069516,1.0,1.0,1.16396
372,6,ap1000,1.1659314166953365,14231.66185586156,1.0,0.0,1.16586
373,7,ap1000,1.1748063331503569,14879.587232186328,1.0,0.0,1.1746
374,8,ap1000,1.1687423333451823,14437.941411962638,1.0,1.0,1.16852
375,4,ap1000,1.1620782502238751,13947.275081746917,1.0,1.0,1.16206
376,5,ap1000,1.163041541691016,14018.548422093343,1.0,1.0,1.16282
377,6,ap1000,1.1654734583620032,14197.960251670196,1.0,0.4027777777777778,1.1651
378,7,ap1000,1.1744747081503568,14855.552609143158,1.0,0.2916666666666667,1.17422
379,8,ap1000,1.1676053333451824,14354.62211062312,1.0,1.0,1.16738
380,4,ap1000,1.1609412502238752,13862.99695982371,1.0,1.0,1.16092
381,5,ap1000,1.1620150833576828,13942.59727589203,1.0,0.9027777777777778,1.16168
382,6,ap1000,1.1643364583620033,14114.172684517063,1.0,1.0,1.16396
383,7,ap1000,1.1733377081503569,14773.045044602331,1.0,1.0,1.17308
384,8,ap1000,1.1664683333451824,14271.140380449651,1.0,1.0,1.16624
385,4,ap1000,1.1604201252238753,13824.314292457317,1.0,0.4583333333333333,1.16016
386,5,ap1000,1.1608780833576828,13858.309986554725,1.0,1.0,1.16054
387,6,ap1000,1.1631994583620031,14030.221316627663,1.0,1.0,1.16282
388,7,ap1000,1.172200708150357,14690.377420269304,1.0,1.0,1.17194
389,8,ap1000,1.1653313333451825,14187.495746002542,1.0,1.0,1.1651
390,4,ap1000,1.159283125223875,13739.795030063542,1.0,1.0,1.15902
391,5,ap1000,1.160783333357683,13851.278592414046,1.0,0.0833333333333333,1.16054
392,6,ap1000,1.1620624583620032,13946.105667197951,1.0,1.0,1.16206
393,7,ap1000,1.171063708150357,14607.549269932077,1.0,1.0,1.1708
394,8,ap1000,1.1649523333451826,14159.577917795044,1.0,0.3333333333333333,1.16472
395,4,ap1000,1.1581461252238752,13655.109815551536,1.0,1.0,1.15788
396,5,ap1000,1.1607201666910163,13846.590358570034,1.0,0.0555555555555555,1.16054
397,6,ap1000,1.1609254583620032,13861.82525354035,1.0,1.0,1.16092
398,7,ap1000,1.169926708150357,14524.560125566288,1.0,1.0,1.16966
399,8,ap1000,1.1649207500118492,14157.250612127194,1.0,0.0277777777777777,1.16472
400,4,ap1000,1.1570091252238752,13570.258159674822,1.0,1.0,1.15674
401,5,ap1000,1.1601990416910164,13807.892950637388,1.0,0.4583333333333333,1.16016
402,6,ap1000,1.1597884583620033,13777.37959107442,1.0,1.0,1.15978
403,7,ap1000,1.1695161248170236,14494.552167337171,1.0,0.3611111111111111,1.16928
404,8,ap1000,1.1637837500118493,14073.383479549504,1.0,1.0,1.16358
405,4,ap1000,1.1558721252238753,13485.239571261844,1.0,1.0,1.1556
406,5,ap1000,1.1590620416910165,13723.341457973422,1.0,1.0,1.15902
407,6,ap1000,1.1586514583620031,13692.768193317635,1.0,1.0,1.15864
408,7,ap1000,1.1683791248170237,14411.343136877167,1.0,1.0,1.16814
409,8,ap1000,1.1626467500118494,13989.352312746045,1.0,1.0,1.16244
410,4,ap1000,1.1547351252238751,13400.053557206542,1.0,1.0,1.15446
411,5,ap1000,1.1579250416910165,13638.623918210207,1.0,1.0,1.15788
412,6,ap1000,1.1585409166953364,13684.533227153015,1.0,0.0972222222222222,1.15826
413,7,ap1000,1.1672421248170235,14327.972000088714,1.0,1.0,1.167
414,8,ap1000,1.1615097500118494,13905.156629998304,1.0,1.0,1.1613
415,4,ap1000,1.1535981252238752,13314.699622458806,1.0,1.0,1.15332
416,5,ap1000,1.1567880416910166,13553.739841727667,1.0,1.0,1.15674
417,6,ap1000,1.1579408333620032,13639.801690336162,1.0,0.5277777777777778,1.15788
418,7,ap1000,1.1661051248170236,14244.438282790974,1.0,1.0,1.16586
419,8,ap1000,1.1603727500118497,13820.795947699718,1.0,1.0,1.16016
420,4,ap1000,1.152713791890542,13248.196817362546,1.0,0.7777777777777778,1.15256
421,5,ap1000,1.1556510416910166,13468.688736978842,1.0,1.0,1.1556
422,6,ap1000,1.1577355416953363,13624.488150752944,1.0,0.1805555555555555,1.1575
423,7,ap1000,1.1649681248170236,14160.741508951964,1.0,1.0,1.16472
424,8,ap1000,1.1592357500118498,13736.269780346409,1.0,1.0,1.15902
425,4,ap1000,1.1526980002238751,13247.008339931046,1.0,0.0138888888888888,1.15256
426,5,ap1000,1.154514041691017,13383.47011048042,1.0,1.0,1.15446
427,6,ap1000,1.1577197500286696,13623.30996122022,1.0,0.0138888888888888,1.1575
428,7,ap1000,1.1642417081503569,14107.18298447574,1.0,0.6388888888888888,1.16396
429,8,ap1000,1.1592041666785164,13733.91946430682,1.0,0.0277777777777777,1.15902
430,4,ap1000,1.1522084585572083,13210.14938111142,1.0,0.4305555555555556,1.15218
431,5,ap1000,1.153377041691017,13298.083466803198,1.0,1.0,1.15332
432,6,ap1000,1.1565827500286696,13538.39576327662,1.0,1.0,1.15636
433,7,ap1000,1.163104708150357,14023.217944817405,1.0,1.0,1.16282
434,8,ap1000,1.1591883750118497,13732.744258259352,1.0,0.0138888888888888,1.15902
435,4,ap1000,1.1510714585572084,13124.420507008872,1.0,1.0,1.15104
436,5,ap1000,1.152240041691017,13212.528308562416,1.0,1.0,1.15218
437,6,ap1000,1.156093208362003,13501.78404586961,1.0,0.4305555555555556,1.15598
438,7,ap1000,1.161967708150357,13939.08858346678,1.0,1.0,1.16168
439,8,ap1000,1.158793583345183,13703.353697108052,1.0,0.3472222222222222,1.15864
440,4,ap1000,1.1505503335572085,13085.071479814813,1.0,0.4583333333333333,1.15028
441,5,ap1000,1.151103041691017,13126.804136408204,1.0,1.0,1.15104
442,6,ap1000,1.1559352916953365,13489.967199343482,1.0,0.1388888888888889,1.1556
443,7,ap1000,1.160830708150357,13854.79441757888,1.0,1.0,1.16054
444,8,ap1000,1.157656583345183,13618.5968803992,1.0,1.0,1.1575
445,4,ap1000,1.1494133335572083,12999.095207535447,1.0,1.0,1.14914
446,5,ap1000,1.1509451250377616,13114.88460692765,1.0,0.1388888770936823,1.15066
447,6,ap1000,1.1554457500307205,13453.31444826272,1.0,0.4305555537519286,1.15522
448,7,ap1000,1.1604517081503571,13826.659655325162,1.0,0.3333333333333333,1.16016
449,8,ap1000,1.1576250000118498,13616.240147736638,1.0,0.0277777777777777,1.1575
450,4,ap1000,1.1482763335572084,12912.948671324426,1.0,1.0,1.148
451,5,ap1000,1.1508030000377616,13104.154232550076,1.0,0.125,1.15066
452,6,ap1000,1.155445750020733,13453.314447514618,1.0,8.784108181577231e-09,1.15522
453,7,ap1000,1.1593147087895574,13742.14504324699,1.0,0.9999994378186094,1.15902
454,8,ap1000,1.1575302498820117,13609.169168414295,1.0,0.083333447526787,1.1575
455,4,ap1000,1.1471393335572084,12826.631364904768,1.0,1.0,1.14686
456,5,ap1000,1.1496660000377616,13018.215728119798,1.0,1.0,1.14952
457,6,ap1000,1.1543877083540663,13373.991011580794,1.0,0.9305555555555556,1.15408
458,7,ap1000,1.1591094171228908,13726.867780768083,1.0,0.1805555555555555,1.15902
459,8,ap1000,1.157372333215345,13597.381646245354,1.0,0.1388888888888889,1.15712
460,4,ap1000,1.1460023335572085,12740.142779990252,1.0,1.0,1.14572
461,5,ap1000,1.1485290000377617,12932.10707199194,1.0,1.0,1.14838
462,6,ap1000,1.1532507083540664,13288.585668660691,1.0,1.0,1.15294
463,7,ap1000,1.157972417122891,13642.15716945924,1.0,1.0,1.15788
464,8,ap1000,1.156235333215345,13512.41643696134,1.0,1.0,1.15598
465,4,ap1000,1.1458917918905418,12731.725013043617,1.0,0.0972222222222222,1.14572
