,r_id,resource,keff,ReacValue,p0,alpha,nearest_k
47,6,ap1000,1.1994269452230024,16626.85218280836,0.5,0.0069444444444444,1.1993
48,7,ap1000,1.1991407211518623,16606.951764641373,0.5,0.5094774243333334,1.19892
49,8,ap1000,1.1982638930426863,16545.92900560874,0.5,0.5526238558256444,1.19816
50,4,ap1000,1.198861481676382,16587.527809994506,0.5,0.5759963458335555,1.19854
51,5,ap1000,1.2009940726026131,16735.642347263973,0.5,0.087690381014739,1.20082
52,6,ap1000,1.198732111984419,16578.525760474673,0.5,0.6111110277777778,1.19854
53,7,ap1000,1.198487550436059,16561.502901205866,0.5,0.5744685275314443,1.19816
54,8,ap1000,1.198184934709353,16540.429525382675,0.5,0.0694444444444444,1.19816
55,4,ap1000,1.198153986756734,16538.273790092233,0.5,0.6222470709305555,1.19778
56,5,ap1000,1.2009940726026131,16735.642347263973,0.5,0.0,1.20082
57,6,ap1000,1.197953359126741,16524.29601024208,0.5,0.684918960138889,1.19778
58,7,ap1000,1.1977867617822864,16512.685570842594,0.5,0.6163488599583333,1.19778
59,8,ap1000,1.198184934709353,16540.429525382675,0.5,0.0,1.19816
60,4,ap1000,1.1980316013400671,16529.747722727632,0.5,0.1076388888888889,1.19778
61,5,ap1000,1.2009940726026131,16735.642347263973,0.5,0.0,1.20082
62,6,ap1000,1.197192720709235,16471.25958069767,0.5,0.6689871745875112,1.19702
63,7,ap1000,1.1970288048990438,16459.82152582043,0.5,0.6666287451561778,1.19702
64,8,ap1000,1.198184934709353,16540.429525382675,0.5,0.0,1.19816
65,4,ap1000,1.1980237055067338,16529.197594047168,0.5,0.0069444444444444,1.19778
66,5,ap1000,1.20097433301928,16734.273788685005,0.5,0.0173611111111111,1.20082
67,6,ap1000,1.1965663982825534,16427.537875431535,0.5,0.5508552565361111,1.19626
68,7,ap1000,1.1964025018584377,16416.089196850964,0.5,0.5508382063378809,1.19626
69,8,ap1000,1.198113872209353,16535.479373427657,0.5,0.0625,1.19778
70,4,ap1000,1.1969164211119696,16451.977568243958,0.5,0.9738649030466652,1.19664
71,5,ap1000,1.1998373352143217,16655.36896954666,0.5,0.999998069444446,1.19968
72,6,ap1000,1.195429399451137,16348.050293966764,0.5,0.9999989722222228,1.19512
73,7,ap1000,1.195285009153397,16337.945147635926,0.5,0.982843188250292,1.19512
74,8,ap1000,1.1972413825786443,16474.65460589257,0.5,0.7673611527777777,1.19702
75,4,ap1000,1.1957794211119697,16372.536410595863,0.5,1.0,1.1955
76,5,ap1000,1.1987003352143215,16576.314311182294,0.5,1.0,1.19854
77,6,ap1000,1.194292399451137,16268.411281896146,0.5,1.0,1.19398
78,7,ap1000,1.1941480091533971,16258.286884474252,0.5,1.0,1.19398
79,8,ap1000,1.1961043825786444,16395.256587545395,0.5,1.0,1.19588
80,4,ap1000,1.1946431807337896,16292.997262515932,0.5,0.9993319069305556,1.19436
81,5,ap1000,1.1975633352301132,16497.10954052807,0.5,0.9999999861111112,1.1974
82,6,ap1000,1.193165842788141,16189.35405800413,0.5,0.9908150070323444,1.19284
83,7,ap1000,1.1930110092007722,16178.476787911211,0.5,0.9999999583333332,1.19284
84,8,ap1000,1.1949713305268943,16315.983952596278,0.5,0.99652775,1.19474
85,4,ap1000,1.193620671122498,16221.290046896916,0.5,0.8993048472222223,1.1936
86,5,ap1000,1.196540825397738,16425.751735834554,0.5,0.8993050416666672,1.19626
87,6,ap1000,1.192143332766266,16117.469056377138,0.5,0.8993052083333334,1.19208
88,7,ap1000,1.1919884998263557,16106.573163610528,0.5,0.8993046388888895,1.1917
89,8,ap1000,1.1939488206945192,16244.316115802963,0.5,0.8993050416666672,1.1936
90,4,ap1000,1.192934919862462,16173.130373675904,0.5,0.6031233597500001,1.19284
91,5,ap1000,1.1962365999753382,16404.497235696,0.5,0.2675685333333333,1.19588
92,6,ap1000,1.1918581941994395,16097.401111405616,0.5,0.2507815011666666,1.1917
93,7,ap1000,1.1912851919143153,16057.044376328797,0.5,0.6185645664383557,1.19094
94,8,ap1000,1.1939488206945192,16244.316115802963,0.5,0.0,1.1936
95,4,ap1000,1.192200722986952,16121.506998033885,0.5,0.6457316407299233,1.19208
96,5,ap1000,1.1962365999753382,16404.497235696,0.5,0.0,1.19588
97,6,ap1000,1.1918581941994395,16097.401111405616,0.5,0.0,1.1917
98,7,ap1000,1.190459483300359,15998.821125128969,0.5,0.7262168988181883,1.19018
99,8,ap1000,1.1935895602778526,16219.106359541833,0.5,0.3159722222222222,1.19322
100,4,ap1000,1.1916093086453232,16079.876789746932,0.5,0.5201533347659111,1.19132
101,5,ap1000,1.1962061720167712,16402.370812547546,0.5,0.0267616170333333,1.19588
102,6,ap1000,1.1918226629494395,16094.899762581304,0.5,0.03125,1.1917
103,7,ap1000,1.190388420800359,15993.806515049191,0.5,0.0625,1.19018
104,8,ap1000,1.1929738612871108,16175.866676484386,0.5,0.5415118652083333,1.19284
105,4,ap1000,1.191546141978644,16075.42798641171,0.5,0.0555555555665823,1.19132
106,5,ap1000,1.1955322089133211,16355.24392028301,0.5,0.5927555879067112,1.1955
107,6,ap1000,1.191180904760673,16049.695222329326,0.5,0.5644311246846907,1.19094
108,7,ap1000,1.1902502437170257,15984.054170230143,0.5,0.1215277777777777,1.19018
109,8,ap1000,1.1927093508388726,16157.276766827868,0.5,0.232638916656329,1.19246
110,4,ap1000,1.191546141978644,16075.42798641171,0.5,0.0,1.19132
111,5,ap1000,1.1952721941746465,16337.0481741596,0.5,0.2286849064861111,1.19512
112,6,ap1000,1.190539052373043,16004.435301240295,0.5,0.5645139732891999,1.19018
113,7,ap1000,1.1902502437170257,15984.054170230143,0.5,0.0,1.19018
114,8,ap1000,1.1927093508388726,16157.276766827868,0.5,0.0,1.19246
115,4,ap1000,1.1915382461453106,16074.871852829478,0.5,0.0069444444444444,1.19132
116,5,ap1000,1.1952721941746465,16337.0481741596,0.5,0.0,1.19512
117,6,ap1000,1.1903450522842995,15990.745869781456,0.5,0.1706245283584025,1.19018
118,7,ap1000,1.1902502437170257,15984.054170230143,0.5,0.0,1.19018
119,8,ap1000,1.1927093508388726,16157.276766827868,0.5,0.0,1.19246
120,4,ap1000,1.1908516718131317,16026.48560945885,0.5,0.6038472578530643,1.19056
121,5,ap1000,1.1952721941746465,16337.0481741596,0.5,0.0,1.19512
122,6,ap1000,1.1901871356176328,15979.599335774834,0.5,0.1388888888888889,1.19018
123,7,ap1000,1.1902502437170257,15984.054170230143,0.5,0.0,1.19018
124,8,ap1000,1.1927093508388726,16157.276766827868,0.5,0.0,1.19246
125,4,ap1000,1.1902443985058404,15983.641573500494,0.5,0.5341014136246112,1.19018
126,5,ap1000,1.1952721941746465,16337.0481741596,0.5,0.0,1.19512
127,6,ap1000,1.1899473454519234,15962.668111149436,0.5,0.2108972433680556,1.1898
128,7,ap1000,1.1902502437170257,15984.054170230143,0.5,0.0,1.19018
129,8,ap1000,1.1927093508388726,16157.276766827868,0.5,0.0,1.19246
130,4,ap1000,1.1896063017049603,15938.575765210227,0.5,0.5612109066666667,1.18942
131,5,ap1000,1.1952721941746465,16337.0481741596,0.5,0.0,1.19512
132,6,ap1000,1.1892801475036734,15915.522335168616,0.5,0.5868055833333332,1.18904
133,7,ap1000,1.1902305041336925,15982.660793268064,0.5,0.0173611111111111,1.19018
134,8,ap1000,1.1926896112555394,16155.889129670197,0.5,0.0173611111111111,1.19246
135,4,ap1000,1.189397062121627,15923.787619231513,0.5,0.1840277777777778,1.18904
136,5,ap1000,1.1952721941746465,16337.0481741596,0.5,0.0,1.19512
137,6,ap1000,1.18911038711859,15903.518223975449,0.5,0.1493055277777777,1.18904
138,7,ap1000,1.1900336754701375,15968.764530555183,0.5,0.173112281050957,1.1898
139,8,ap1000,1.1926264445888728,16151.448382085457,0.5,0.0555555555555555,1.19246
140,4,ap1000,1.1886545069808248,15871.265020481524,0.5,0.6530827975393113,1.18828
141,5,ap1000,1.1951498087579795,16328.480942550854,0.5,0.1076388888888889,1.19512
142,6,ap1000,1.18911038711859,15903.518223975449,0.5,0.0,1.18904
143,7,ap1000,1.1899705088034709,15964.303938463854,0.5,0.0555555555555555,1.1898
144,8,ap1000,1.1926264445888728,16151.448382085457,0.5,0.0,1.19246
145,4,ap1000,1.188082673750551,15830.773220251564,0.5,0.5029316009444447,1.1879
146,5,ap1000,1.1951498087579795,16328.48094255084,0.5,0.0,1.19512
147,6,ap1000,1.1891024912852566,15902.959809701748,0.5,0.0069444444444444,1.18904
148,7,ap1000,1.1899705088034709,15964.303938463854,0.5,0.0,1.1898
149,8,ap1000,1.1926264445888728,16151.448382085457,0.5,0.0,1.19246
150,4,ap1000,1.1880440740452674,15828.038551211392,0.5,0.0339487293611111,1.1879
151,5,ap1000,1.1951498087579795,16328.48094255084,0.5,0.0,1.19512
152,6,ap1000,1.1890551162852565,15899.609168318975,0.5,0.0416666666666666,1.18904
153,7,ap1000,1.1899705088034709,15964.303938463854,0.5,0.0,1.1898
154,8,ap1000,1.1926067050055396,16150.060551994373,0.5,0.0173611111111111,1.19246
155,4,ap1000,1.1879809073786007,15823.563006025031,0.5,0.0555555555555555,1.1879
156,5,ap1000,1.1951498087579795,16328.48094255084,0.5,0.0,1.19512
157,6,ap1000,1.1890353767019233,15898.212988940542,0.5,0.0173611111111111,1.18866
158,7,ap1000,1.1899370370208366,15961.940095281758,0.5,0.0294386830555555,1.1898
159,8,ap1000,1.192456278702671,16139.483026753223,0.5,0.1323010579321556,1.19208
160,4,ap1000,1.1879730115452674,15823.003529411804,0.5,0.0069444444444444,1.1879
161,5,ap1000,1.1950629545755211,16322.399906104218,0.5,0.0763889027777777,1.19474
162,6,ap1000,1.18880244961859,15881.734570715644,0.5,0.2048611111111111,1.18866
163,7,ap1000,1.1897079769806684,15945.759854626156,0.5,0.2014600177380007,1.18942
164,8,ap1000,1.192456278702671,16139.483026753242,0.5,0.0,1.19208
165,4,ap1000,1.1876815157646992,15802.343749019175,0.5,0.2563727181777434,1.18752
166,5,ap1000,1.1950629545755211,16322.399906104218,0.5,0.0,1.19474
167,6,ap1000,1.188243904736761,15842.194013060292,0.5,0.4912443991460953,1.1879
168,7,ap1000,1.189154656397064,15906.648927412893,0.5,0.4866495898016231,1.18904
169,8,ap1000,1.192456278702671,16139.483026753242,0.5,0.0,1.19208
170,4,ap1000,1.1876815157646992,15802.343749019175,0.5,0.0,1.18752
171,5,ap1000,1.1950629545755211,16322.399906104218,0.5,0.0,1.19474
172,6,ap1000,1.1876402099623486,15799.415377515495,0.5,0.5309540672052245,1.18752
173,7,ap1000,1.1885197732590378,15861.727966216167,0.5,0.5583844661621037,1.18828
174,8,ap1000,1.192456278702671,16139.483026753242,0.5,0.0,1.19208
175,4,ap1000,1.186681468862687,15731.388225148752,0.5,0.879548726483881,1.18638
176,5,ap1000,1.1950629545755211,16322.399906104218,0.5,0.0,1.19474
177,6,ap1000,1.1867129719776053,15733.62526462117,0.5,0.815512739440063,1.18638
178,7,ap1000,1.187548152880907,15792.888265282452,0.5,0.8545473862184799,1.18752
179,8,ap1000,1.191579211956213,16077.757150672156,0.5,0.7713867602972787,1.19132
180,4,ap1000,1.186046599936694,15686.280787502312,0.5,0.5583719665724785,1.186
181,5,ap1000,1.1944533960449972,16279.697197802754,0.5,0.5361112845416667,1.19436
182,6,ap1000,1.1866419094776053,15728.578940867726,0.5,0.0625,1.18638
183,7,ap1000,1.1869097110413889,15747.59303952406,0.5,0.5615143707284791,1.18676
184,8,ap1000,1.1909274309213878,16031.827461869148,0.5,0.5732462927222223,1.19056
185,4,ap1000,1.1854099857107618,15641.000830576904,0.5,0.5599069709166666,1.18524
186,5,ap1000,1.193827223592771,16235.78519255545,0.5,0.5507233528815193,1.1936
187,6,ap1000,1.1866419094776053,15728.578940867726,0.5,0.0,1.18638
188,7,ap1000,1.1862780444378889,15702.730511728863,0.5,0.5555555,1.186
189,8,ap1000,1.1908642642547211,16027.373562525176,0.5,0.0555555555555555,1.19056
190,4,ap1000,1.185208641960762,15626.669887789572,0.5,0.1770833333331347,1.18486
191,5,ap1000,1.1936258798427712,16221.655638722945,0.5,0.1770833333331344,1.1936
192,6,ap1000,1.1866419094776055,15728.578940867745,0.5,-2.370342236352369e-13,1.18638
193,7,ap1000,1.1861363444886184,15692.660068423058,0.5,0.1246261647057186,1.186
194,8,ap1000,1.1908642642547214,16027.373562525192,0.5,-1.8995482087854038e-13,1.19056
195,4,ap1000,1.1851467918912608,15622.266638869522,0.5,0.0543975985058667,1.18486
196,5,ap1000,1.1935979900970493,16219.69806444699,0.5,0.0245292398611111,1.19322
197,6,ap1000,1.1866063782276055,15726.055552333471,0.5,0.03125,1.18638
198,7,ap1000,1.186037177918953,15685.610989478244,0.5,0.087217739371567,1.186
199,8,ap1000,1.1908642642547214,16027.373562525192,0.5,0.0,1.19056
200,4,ap1000,1.1844727972486384,15574.253598490606,0.5,0.5927833268446083,1.1841
201,5,ap1000,1.192931735352929,16172.906599374695,0.5,0.5859760282500002,1.19284
202,6,ap1000,1.1859384779327091,15678.593906222814,0.5,0.5874233024591999,1.18562
203,7,ap1000,1.1859621675022862,15680.278224552028,0.5,0.0659722222222222,1.18562
204,8,ap1000,1.1908089933424295,16023.476007420497,0.5,0.0486111805555555,1.19056
205,4,ap1000,1.183770863493773,15524.192152473908,0.5,0.6173559849300778,1.18372
206,5,ap1000,1.192212839544101,16122.35946205735,0.5,0.6322742381951726,1.19208
207,6,ap1000,1.1858674154327091,15673.54098897205,0.5,0.0625,1.18562
208,7,ap1000,1.1858990008356196,15675.78695189301,0.5,0.0555555555555555,1.18562
209,8,ap1000,1.1906076496713875,16009.274736643598,0.5,0.1770832638891666,1.19056
210,4,ap1000,1.1834693080000038,15502.667180280036,0.5,0.2652203111424791,1.18334
211,5,ap1000,1.1915101105827262,16072.89009818517,0.5,0.6180553749998517,1.19132
212,6,ap1000,1.1853842520987885,15639.169473574091,0.5,0.4249457642223705,1.18524
213,7,ap1000,1.1858990008356196,15675.78695189301,0.5,0.0,1.18562
214,8,ap1000,1.1906076496713875,16009.274736643598,0.5,0.0,1.19056
215,4,ap1000,1.1834693080000038,15502.667180280036,0.5,0.0,1.18334
216,5,ap1000,1.190880033411227,16028.485494417017,0.5,0.5541575826729332,1.19056
217,6,ap1000,1.1847760338724498,15595.8618835754,0.5,0.534932476990889,1.18448
218,7,ap1000,1.1858990008356196,15675.78695189301,0.5,0.0,1.18562
219,8,ap1000,1.1905997538380542,16008.717725972218,0.5,0.0069444444444444,1.19056
220,4,ap1000,1.1828994535230135,15461.961114132442,0.5,0.501191272638889,1.18258
221,5,ap1000,1.1902602105893103,15984.75769387523,0.5,0.5451388055557221,1.19018
222,6,ap1000,1.1841226177208437,15549.286447651531,0.5,0.5746843901549187,1.1841
223,7,ap1000,1.1858990008356196,15675.78695189301,0.5,0.0,1.18562
224,8,ap1000,1.1900001851296118,15966.399627821696,0.5,0.5273251613388888,1.1898
225,4,ap1000,1.1827928597730135,15454.342513370666,0.5,0.09375,1.18258
226,5,ap1000,1.1896265960921155,15940.009807702085,0.5,0.5572686870664507,1.18942
227,6,ap1000,1.1839212739708438,15534.924324315603,0.5,0.1770833333333333,1.18372
228,7,ap1000,1.1858792612522864,15674.383331065104,0.5,0.0173611111111111,1.18562
229,8,ap1000,1.1897988414111949,15952.179041129217,0.5,0.1770833055557777,1.18942
230,4,ap1000,1.1821589639340424,15409.00754394701,0.5,0.5575161292622667,1.18182
231,5,ap1000,1.1889989043087237,15895.633177105932,0.5,0.5520596160000001,1.18866
232,6,ap1000,1.1839015343875106,15533.516010066807,0.5,0.0173611111111111,1.18372
233,7,ap1000,1.1858160945856198,15669.891430386824,0.5,0.0555555555555555,1.18562
234,8,ap1000,1.1897988414111949,15952.179041129217,0.5,0.0,1.18942
235,4,ap1000,1.1814388852750657,15357.44993130327,0.5,0.6333145637437776,1.18106
236,5,ap1000,1.1889515293087236,15892.281951862513,0.5,0.0416666666666666,1.18866
237,6,ap1000,1.183838367720844,15529.009088865254,0.5,0.0555555555555555,1.18372
238,7,ap1000,1.1851230965621449,15620.579592040487,0.5,0.6094969423704445,1.18486
239,8,ap1000,1.1897909455778617,15951.621272902124,0.5,0.0069444444444444,1.18942
240,4,ap1000,1.1813678227750657,15352.358450819123,0.5,0.0625,1.18106
241,5,ap1000,1.1889317897253904,15890.885529188205,0.5,0.0173611111111111,1.18866
242,6,ap1000,1.183838367720844,15529.009088865254,0.5,0.0,1.18372
243,7,ap1000,1.184929648645478,15606.804071184792,0.5,0.1701388888888889,1.18486
244,8,ap1000,1.1891460093602255,15906.03743118042,0.5,0.5672262248336797,1.18904
245,4,ap1000,1.1813678227750657,15352.358450819123,0.5,0.0,1.18106
246,5,ap1000,1.1883080188762654,15846.73467526884,0.5,0.5486111249999996,1.18828
247,6,ap1000,1.183838367720844,15529.009088865254,0.5,0.0,1.18372
248,7,ap1000,1.1842900862244363,15561.22848346729,0.5,0.5624999305555554,1.1841
249,8,ap1000,1.1885014086009582,15860.427866286858,0.5,0.5669311866906334,1.18828
250,4,ap1000,1.181198062358399,15340.192989871326,0.5,0.1493055555555555,1.18106
251,5,ap1000,1.188122466792932,15833.592247500046,0.5,0.1631944444444444,1.1879
252,6,ap1000,1.183838367720844,15529.009088865254,0.5,0.0,1.18372
253,7,ap1000,1.1835001228089297,15504.867238493283,0.5,0.6947787295574669,1.18334
254,8,ap1000,1.187665314228224,15801.195166684962,0.5,0.7353512513055556,1.18752
255,4,ap1000,1.18036630822324,15280.536810199075,0.5,0.7315339799111336,1.1803
256,5,ap1000,1.187293971797902,15774.860838742856,0.5,0.7286675418030156,1.18714
257,6,ap1000,1.183213403077353,15484.392130856826,0.5,0.5496610760694296,1.18296
258,7,ap1000,1.182711596095283,15448.5334124147,0.5,0.693515139531054,1.18258
259,8,ap1000,1.1868278762392654,15741.78362167159,0.5,0.7365329718194445,1.18676
260,4,ap1000,1.1803031415565737,15276.002851165103,0.5,0.0555555555555555,1.1803
261,5,ap1000,1.1865715632915608,15723.582889009196,0.5,0.6353636819185557,1.18638
262,6,ap1000,1.1831502364106865,15479.879965735185,0.5,0.0555555555555555,1.18296
263,7,ap1000,1.1819166967740362,15391.668234365912,0.5,0.6991198955555555,1.18182
264,8,ap1000,1.1860590432381255,15687.165348038288,0.5,0.6761943721544973,1.186
265,4,ap1000,1.1803031415565737,15276.00285116512,0.5,0.0,1.1803
266,5,ap1000,1.1859148636226131,15676.914871839885,0.5,0.5775722682037039,1.18562
267,6,ap1000,1.1831502364106865,15479.8799657352,0.5,0.0,1.18296
268,7,ap1000,1.181317296818332,15348.737998391944,0.5,0.5271767420443041,1.18106
269,8,ap1000,1.1854495940226086,15643.8194384393,0.5,0.5360151411757923,1.18524
270,4,ap1000,1.1802952457232403,15275.43607216364,0.5,0.0069444444444444,1.17992
271,5,ap1000,1.1852977283052464,15633.01134223782,0.5,0.542775125212585,1.18524
272,6,ap1000,1.1831502364106865,15479.8799657352,0.5,0.0,1.18296
273,7,ap1000,1.1806658908209988,15302.033557975434,0.5,0.5729164444444445,1.1803
274,8,ap1000,1.184766275163992,15595.166661746613,0.5,0.6009840445177177,1.18448
275,4,ap1000,1.179499707296693,15218.291805098468,0.5,0.6996819934453111,1.17916
276,5,ap1000,1.1843933785665692,15568.592488226692,0.5,0.7953823559166664,1.1841
277,6,ap1000,1.182762685558264,15452.185615071212,0.5,0.3408538719634,1.18258
278,7,ap1000,1.1798431631305235,15242.972011071271,0.5,0.7235951543315999,1.17954
279,8,ap1000,1.1839138768147992,15534.396582089308,0.5,0.749690720486111,1.18372
280,4,ap1000,1.1787235904977469,15162.468278273447,0.5,0.6826005267777778,1.1784
281,5,ap1000,1.183570098786925,15509.862827311328,0.5,0.7240807208829554,1.18334
282,6,ap1000,1.182010618057708,15398.391120782791,0.5,0.6614489890555554,1.18182
283,7,ap1000,1.1791009538496902,15189.619961288035,0.5,0.6527786111111108,1.17878
284,8,ap1000,1.1832506262147158,15487.050854217136,0.5,0.5833338611111112,1.18296
285,4,ap1000,1.1780190423790515,15111.72875605947,0.5,0.6196553374629487,1.17764
286,5,ap1000,1.182879217749368,15460.514903400484,0.5,0.6076350374292472,1.18258
287,6,ap1000,1.181955347224375,15394.434963356824,0.5,0.0486111111111111,1.18182
288,7,ap1000,1.179045683016357,15185.64425411437,0.5,0.0486111111111111,1.17878
289,8,ap1000,1.182549702249612,15436.958117053382,0.5,0.6164678672855185,1.1822
290,4,ap1000,1.177275707398961,15058.130078180991,0.5,0.6537686720232899,1.17726
291,5,ap1000,1.1821098316006255,15405.49166688186,0.5,0.6766808696064611,1.18182
292,6,ap1000,1.1813439952965974,15350.651124363463,0.5,0.5376885908333333,1.18106
293,7,ap1000,1.1788245996830236,15169.737697288305,0.5,0.1944444444444444,1.17878
294,8,ap1000,1.1818007095370664,15383.36439214706,0.5,0.6587446900138889,1.18144
295,4,ap1000,1.1771849053156278,15051.578092408588,0.5,0.0798611111111111,1.17688
296,5,ap1000,1.181509747888292,15362.526480437746,0.5,0.5277781111111111,1.18144
297,6,ap1000,1.1807113956272983,15305.297831168002,0.5,0.5563761383456186,1.18068
298,7,ap1000,1.1788245996830236,15169.737697288305,0.5,0.0,1.17878
299,8,ap1000,1.1811562325335274,15337.194821802308,0.5,0.5668223426024627,1.18106
300,4,ap1000,1.1761980425193952,14980.304009177073,0.5,0.8679532068888889,1.17612
301,5,ap1000,1.1805057807301118,15290.546109691535,0.5,0.8829966210908283,1.1803
302,6,ap1000,1.1796692548359589,15230.477025608598,0.5,0.9165706168333336,1.17954
303,7,ap1000,1.1778262734599747,15097.83551844139,0.5,0.8780353764722223,1.17764
304,8,ap1000,1.180108849789081,15262.053989449498,0.5,0.9211809537786046,1.17992
305,4,ap1000,1.1752071156887285,14908.615966475712,0.5,0.8715275555555554,1.17498
306,5,ap1000,1.179561490742526,15222.732528296874,0.5,0.8305101034176648,1.17954
307,6,ap1000,1.1787651820614171,15165.461686677383,0.5,0.7951387638888888,1.1784
308,7,ap1000,1.1768306060679197,15026.003330993764,0.5,0.8756969147361111,1.1765
309,8,ap1000,1.1790744969015394,15187.716923071854,0.5,0.909721097222222,1.17878
310,4,ap1000,1.17425961627302,14839.956501791512,0.5,0.8333328194444445,1.17422
311,5,ap1000,1.178687286500105,15159.855251402942,0.5,0.768869166597222,1.1784
312,6,ap1000,1.1779084839868337,15103.7611499895,0.5,0.7534723611111109,1.17764
313,7,ap1000,1.1759899656836206,14965.260828676795,0.5,0.7393495024618306,1.17574
314,8,ap1000,1.1782433481900705,15127.889197411929,0.5,0.7310015052499997,1.17802
315,4,ap1000,1.1734463456765616,14780.935346179756,0.5,0.7152775694444445,1.17308
316,5,ap1000,1.1777746664193076,15094.115325114051,0.5,0.8026561836388889,1.17764
317,6,ap1000,1.1770917713479063,15044.856795245109,0.5,0.718304871527778,1.17688
318,7,ap1000,1.1751930420488537,14907.59694623607,0.5,0.7009002944299864,1.17498
319,8,ap1000,1.177428626435522,15069.161939153715,0.5,0.716553873833333,1.17726
320,4,ap1000,1.1728091457538834,14734.634904539513,0.5,0.5604220955833333,1.1727
321,5,ap1000,1.1771267277902884,15047.379658330594,0.5,0.5698668680907238,1.17688
322,6,ap1000,1.1764646481481835,14999.570826539346,0.5,0.5515595424120789,1.17612
323,7,ap1000,1.1745890103408954,14863.838227996466,0.5,0.5312504027777777,1.17422
324,8,ap1000,1.1767827641399722,15022.54872581944,0.5,0.5680407172822446,1.1765
325,4,ap1000,1.17214917706758,14686.62696144646,0.5,0.5804473934065999,1.17194
326,5,ap1000,1.1764014585777367,14995.005088739448,0.5,0.6378796944166665,1.17612
327,6,ap1000,1.1757382317341836,14947.054283926296,0.5,0.6388886666666665,1.17536
